Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
aac59c64209e22e8713521d63f6a6e067d8b0ca9a5ab30a63a802de48bd0d475,2020-12,Gwent Police,Gwent Police,-3.147983,51.664991,On or near CWRT TYNEWYDD,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
b364262661bcbd61a1833b0bd80254247ff11565f036447b7f941cfbe41bbbe1,2020-12,Gwent Police,Gwent Police,-3.131474,51.636692,On or near Pedestrian Subway,W01001329,Caerphilly 014C,Investigation complete; no suspect identified
7968effc32d582f9eb0715653b386944568185fcc493b932353b189bccb2ebbf,2020-12,Gwent Police,Gwent Police,-2.985121,51.575817,On or near ST MICHAEL STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
92c0348228adb617397f791af99d2bbb88b055c4d9c7408d040a7a88b7125ae2,2020-12,Gwent Police,Gwent Police,-2.662450,51.674542,On or near Park/Open Space,W01001583,Monmouthshire 007B,Investigation complete; no suspect identified
3065b330afa818785e4c13543b0349f2e0c725e16163c8a213171bd1af21a7ef,2020-12,Gwent Police,Gwent Police,-2.715513,51.812202,On or near AGINCOURT SQUARE,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
6e7a8e55ad4da449e0e0abf8fa77a916339d6a53b9245f0a687e546fb0ce9145,2020-12,Gwent Police,Gwent Police,-2.855080,51.761233,On or near RHODFA ETHLEY,W01001581,Monmouthshire 005E,Investigation complete; no suspect identified
6bc29418278019a4ea21330c28963ed5197491285f1aceffb8be686ea704bda5,2020-12,Gwent Police,Gwent Police,-3.006207,51.609914,On or near MALPAS ROAD,W01001654,Newport 002D,Investigation complete; no suspect identified
6586c6e3e745497d8660c73d095199eeefb75fb98ba44d323cdc833e2921676a,2020-12,Gwent Police,Gwent Police,-3.000557,51.584165,On or near ST WOOLOS ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
b13d80c7a002b0db3c2aa2ad28a2c2b70634f9274d4d7bc107095f00057f97cc,2020-12,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Investigation complete; no suspect identified
8d3e03f3761fe273ecbfaf4db76d63cf5b7d282b3995a0559e7dbdc41ccebded,2020-12,Gwent Police,Gwent Police,-3.401877,51.747035,On or near MOUNT PLEASANT,W01001293,Merthyr Tydfil 004B,Investigation complete; no suspect identified
a8400578f72e4354070e9f7a438fe60b2277ce7b200d396ae6a9f6c430153c5a,2020-12,Gwent Police,Gwent Police,-3.161683,51.777673,On or near THE CRESCENT,W01001469,Blaenau Gwent 005F,Investigation complete; no suspect identified
52b87c9f28db235526107cce887bfe97341cc22c4e60495eba96515492ac8976,2020-12,Gwent Police,Gwent Police,-3.011970,51.693666,On or near CAROLINE ROAD,W01001511,Torfaen 005B,Investigation complete; no suspect identified
1960124df9280d6dd4559b91deb4442de83d707aa30662ef477904cb6566b010,2020-12,Gwent Police,Gwent Police,-2.752121,51.590373,On or near Parking Area,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
6b2777bf9e1eb6d54f88d936da6346f596cc2fcd7eb4b9af9af24995df460a06,2020-12,Gwent Police,Gwent Police,-2.991348,51.590736,On or near Nightclub,W01001693,Newport 013E,Investigation complete; no suspect identified
8868988acb2066f8121066098837d2723d1a22dc4850a098fb3ab8ab3c765987,2020-12,Gwent Police,Gwent Police,-2.962486,51.598007,On or near WILSON ROAD,W01001614,Newport 005A,Investigation complete; no suspect identified
89612d29b2bdb0ee20fe2ff999389960529327f71fb04989feecd57bb2ea6eab,2020-12,Gwent Police,Gwent Police,-3.250697,51.580273,On or near HOLYHEAD COURT,W01001394,Caerphilly 023B,Investigation complete; no suspect identified
d00e08f02a7a8d9a9ce65fb5b28946527728556ab07460c2b05b37c2425d4056,2020-12,Gwent Police,Gwent Police,-3.165303,51.798893,On or near MILFRAEN VIEW,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
17edf07c96897c831a2858f0d128d306c187e57548472bf87e2645601b524ec9,2020-12,Gwent Police,Gwent Police,-3.128735,51.675931,On or near OAK TREE COURT,W01001381,Caerphilly 010B,Investigation complete; no suspect identified
1b73ac16b550060a58b140fc16bdc78097e48e84c147532359cbeb07aa567cea,2020-12,Gwent Police,Gwent Police,-3.157784,51.613300,On or near DUFFRYN ROAD,W01001430,Caerphilly 015B,Investigation complete; no suspect identified
d6e7a6dbbfff6cc2555fd8e911019e80be4fca030d1a57809478cbd56b7d11e8,2020-12,Gwent Police,Gwent Police,-3.063644,51.577325,On or near CLEARWELL COURT,W01001635,Newport 016A,Investigation complete; no suspect identified
3eacc68f8a161db362ec994c9e1e6857684806ce1be896d9cbcd3f76032ce820,2020-12,Gwent Police,Gwent Police,-2.996482,51.594478,On or near SHAFTESBURY STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
f6e349b2a1eb02c9a605bf0795d384f8155353ad67e022a1b8bf4043fd5c1ae8,2020-12,Gwent Police,Gwent Police,-3.246663,51.771704,On or near UPPER SALISBURY STREET,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
2eaa5058511e748052bcf33dc36acd17b66504121fd5969b07f8325e9c1ab01f,2020-12,Gwent Police,Gwent Police,-3.025042,51.644657,On or near Petrol Station,W01001527,Torfaen 010C,Investigation complete; no suspect identified
cb047cb06b0e56ba80f872be0545f35f48af96c457265a0f4386c8d58bab436b,2020-12,Gwent Police,Gwent Police,-2.981784,51.598423,On or near POOL LANE,W01001680,Newport 007E,Investigation complete; no suspect identified
ea2f4c9fbc11247b08482391bb8e3749f178cd09e322c8e4343f3eadf24f4d51,2020-12,Gwent Police,Gwent Police,-2.985681,51.580353,On or near CANAL TERRACE,W01001661,Newport 018C,Investigation complete; no suspect identified
4e17e2a5ed7be373163246a58006df3c4eec25e193823ab02f175f540fdfe6d0,2020-12,Gwent Police,Gwent Police,-3.023007,51.656993,On or near PORTH MAWR ROAD,W01001519,Torfaen 007A,Investigation complete; no suspect identified
d092552fca82fba69ca1818e3b7a98af2833a269c4d0e9c80fe408cbf2caeaf4,2020-12,Gwent Police,Gwent Police,-3.001979,51.727991,On or near PENTRE LANE,W01001555,Monmouthshire 006A,Investigation complete; no suspect identified
57557ca027ed74552de78c69c365dd68c6b9be3653598fdd1dd70d9726ff93ed,2020-12,Gwent Police,Gwent Police,-3.005815,51.592842,On or near COMFREY CLOSE,W01001601,Newport 006A,Investigation complete; no suspect identified
59a01559920f399bae05f7319167ee48585e5f3afd6e3d64d3288b8db185d204,2020-12,Gwent Police,Gwent Police,-3.006347,51.629946,On or near NEWPORT ROAD,W01001505,Torfaen 013B,Investigation complete; no suspect identified
7bc3b24d064d1e8130a11d0ea5acaadd93f236f05b8a5e36f89ef68f0611c041,2020-12,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Investigation complete; no suspect identified
da841635147944e3b63ecd2cace5c0f720b55e0468103643b21a093ceaf263ee,2020-12,Gwent Police,Gwent Police,-3.013979,51.659274,On or near AFON TERRACE,W01001495,Torfaen 008C,Investigation complete; no suspect identified
cb0bca9a103d12f8c0f49bfcd95e1b11fc380837f4e87aeb3011b1a2e9c0bc41,2020-12,Gwent Police,Gwent Police,-3.269611,51.601803,On or near BRYN ABER,W01001333,Caerphilly 018D,Investigation complete; no suspect identified
8c123559a5133b155bea3523196c466324287be483bc6e43b3e5b94bbea553f5,2020-12,Gwent Police,Gwent Police,-2.970021,51.579620,On or near Petrol Station,W01001644,Newport 013C,Investigation complete; no suspect identified
1a518dedf0b0b100cff6d7dc5d8fb21685dfbdd89221d05b0b5e31e090fd23df,2020-12,Gwent Police,Gwent Police,-3.092889,51.611881,On or near FAIRVIEW AVENUE,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
27a28971437f0ea7f188a9a2007b7477f40973d0eb32624d35dccd6acb8eb110,2020-12,Gwent Police,Gwent Police,-2.727491,51.809287,On or near LON ONNEN,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
7b886ef1d549522b00697c9797fad14358d2d7206a57e064ef08ec29b2810ff9,2020-12,Gwent Police,Gwent Police,-2.701429,51.807602,On or near CHESTNUT TERRACE,W01001599,Monmouthshire 004F,Investigation complete; no suspect identified
2d59642c0105bf41e212b034a6ffc24c2e7774e55f04567edbe1db98d76ae3dd,2020-12,Gwent Police,Gwent Police,-3.081027,51.771357,On or near TON-MAWR AVENUE,W01001490,Torfaen 001D,Investigation complete; no suspect identified
2faf9a98b47966971f11c7afeea6cd5e92bde9ab5a5d9b627047b5c383a1c892,2020-12,Gwent Police,Gwent Police,-3.229625,51.661997,On or near WOODFIELD TERRACE,W01001415,Caerphilly 008B,Investigation complete; no suspect identified
2df3922c9f1cabc382f6b136823cb299d79803ff6814f2b0c26d7a0661de1fb2,2020-12,Gwent Police,Gwent Police,-2.926930,51.595326,On or near PATTI CLOSE,W01001664,Newport 010A,Investigation complete; no suspect identified
b22499dacf6f13c930c9991ba576b219dca2d598a641e763fb7db6fc82735480,2020-12,Gwent Police,Gwent Police,-2.977096,51.595908,On or near CORNWALL ROAD,W01001679,Newport 007D,Investigation complete; no suspect identified
952500c4eb203d710ab5a68b81550a5ab0aa5c0764e9571d20efa5a5b61d504c,2020-12,Gwent Police,Gwent Police,-2.962660,51.588466,On or near CAREY ROAD,W01001608,Newport 008B,Investigation complete; no suspect identified
cd6c744d11cb9e037d89e9ad427046fb2818f65da2c60c1af8564f3d55124379,2020-12,Gwent Police,Gwent Police,-3.029222,51.665876,On or near PENYPARC,W01001520,Torfaen 007B,Investigation complete; no suspect identified
f735cf9b79402e0ff8a8eace9473cc3ee00dfab432a653580b5138c9e7457140,2020-12,Gwent Police,Gwent Police,-2.962660,51.588466,On or near CAREY ROAD,W01001608,Newport 008B,Investigation complete; no suspect identified
1c54f67acfa0590042f573c380259fc519a84c7119af781e3d5b498b7dc4c2ba,2020-12,Gwent Police,Gwent Police,-3.239476,51.567309,On or near CLOS ENFYS,W01001427,Caerphilly 024F,Investigation complete; no suspect identified
a1d6aee290b383909f6176ed791a781c36ac89a601e219f8b904fe74268c8b26,2020-12,Gwent Police,Gwent Police,-2.998055,51.589177,On or near CAMBRIAN ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
8d52448d1cea24af712224a3869ab5968ee87eea6ed6c3353a0510f891a2913c,2020-12,Gwent Police,Gwent Police,-3.135424,51.640350,On or near Parking Area,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
1c92f8d1caeb479f8900f89c757b253f4b5315e2331c7da5f34ed54795356f46,2020-12,Gwent Police,Gwent Police,-2.973553,51.604408,On or near THE MOORINGS,W01001678,Newport 005D,Investigation complete; no suspect identified
4b60295d34758b73df28579d6a238df40296cc05e5dab0b2d0c28bde0b42d233,2020-12,Gwent Police,Gwent Police,-3.207958,51.580658,On or near COED CAE,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
aba0f2af0e689df37bf13d79a5e0c7b3a0612da0a6bf092f45fe1c9d9f51182e,2020-12,Gwent Police,Gwent Police,-3.197637,51.670537,On or near SOUTH VIEW ROAD,W01001347,Caerphilly 005C,Investigation complete; no suspect identified
c427776cdeb1b714c68205708f6d312177a66f732802b79c44dbb0b6719856a8,2020-12,Gwent Police,Gwent Police,-3.030330,51.784059,On or near Park/Open Space,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
a204421cce0e756d37cf723580f7142788bac0a20ac4c5110cc108be39f25510,2020-12,Gwent Police,Gwent Police,-3.194207,51.594511,On or near BRYNFEDW,W01001341,Caerphilly 020B,Investigation complete; no suspect identified
e00f5bb933b17815566bb86fcce983b3a5c30acaa376f99424d2d293a8e8c541,2020-12,Gwent Police,Gwent Police,-2.978752,51.603798,On or near CUMBERLAND ROAD,W01001678,Newport 005D,Investigation complete; no suspect identified
61064a79defa65b3ea126d9d85bc4aa27d6a31a6c496eb744dd5a4c0fb9d08ce,2020-12,Gwent Police,Gwent Police,-2.971490,51.582180,On or near OAKLEY STREET,W01001643,Newport 013B,Investigation complete; no suspect identified
7eab43ccfeb93fe31af4e7cb3f6a82750eac0c05868eaaa1ef67c3789db9923f,2020-12,Gwent Police,Gwent Police,-3.385504,51.763945,On or near Hospital,W01001299,Merthyr Tydfil 008A,Investigation complete; no suspect identified
311c40a5be8c3e4c730045a9074bfe106242896c7da5540a09c2a3cb572382fd,2020-12,Gwent Police,Gwent Police,-3.017613,51.575585,On or near DRINKWATER VIEW,W01001630,Newport 017B,Investigation complete; no suspect identified
0f3e4dfabfcaec86f98b0ca97bcf4e7f12c0f06284dc7aec1227f3c46538eca2,2020-12,Gwent Police,Gwent Police,-3.031253,51.612053,On or near TONE SQUARE,W01001617,Newport 003A,Investigation complete; no suspect identified
7fe24493acb3fe767fc7b3c26cc8e067bc31852832ddcf5433289e2080f87bf2,2020-12,Gwent Police,Gwent Police,-3.089980,51.611027,On or near ROWAN ROAD,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
25d06ccce8745b3519eaa8b5e5190404c38cee055d2e414c4d2cdc435a56a9f0,2020-12,Gwent Police,Gwent Police,-3.166065,51.771084,On or near A467,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
ef66a23d3a2aa5ba5fa59468013d1ae35fd8df1e1f485c8ef1bb0f93456f4382,2020-12,Gwent Police,Gwent Police,-3.230161,51.599553,On or near LLYS CAMBRIA,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
02809352200460ddb88a6c36d8b955ed8efb97994b8fe28de3dfd5c693fe5fda,2020-12,Gwent Police,Gwent Police,-2.995029,51.594049,On or near SHERWSBURY CLOSE,W01001681,Newport 006B,Investigation complete; no suspect identified
d57edf311632fd8e870af4e0640dccb1ddf5d43b04b04f9c9e6c664fbef4ed0e,2020-12,Gwent Police,Gwent Police,-3.183139,51.674649,On or near PENMAEN CORNER,W01001391,Caerphilly 006F,Investigation complete; no suspect identified
e6457c0c950da0228ab96345a36d58689cbed08337bf479447081a776fa28fd8,2020-12,Gwent Police,Gwent Police,-2.675529,51.635104,On or near ST DAVID'S CLOSE,W01001559,Monmouthshire 008A,Investigation complete; no suspect identified
c5639e60718f0634b53ed898c28ba422b4bccf9d3030afc62785625e15424d92,2020-12,Gwent Police,Gwent Police,-3.208480,51.775205,On or near Hospital,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
03e6beacc4e3dfeeb6c6c154d578c025ccd0125ff789ac3c6d1e36eb04d20343,2020-12,Gwent Police,Gwent Police,-3.009786,51.583133,On or near RISCA ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
3c861a533dcdb2782ff30b42ed0b19aab0b5cc9361ff99302e00996ae7a250ca,2020-12,Gwent Police,Gwent Police,-3.014976,51.569268,On or near OLD CARDIFF ROAD,W01001634,Newport 019B,Investigation complete; no suspect identified
fe0bd0a85f9e9460a2fdf14ee54125904978b3eca4a710fa167cacc84c743200,2020-12,Gwent Police,Gwent Police,-3.195756,51.666105,On or near Supermarket,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
985daa1008af2ece45431232d8e5a4550e3a12dccda09bd61a1e6d47f46c3516,2020-12,Gwent Police,Gwent Police,-2.981375,51.880244,On or near Petrol Station,W01001548,Monmouthshire 001B,Investigation complete; no suspect identified
ce2189d8e5ba917146b17fda8fa4688df7aa0a269063363e026bff29a59acd83,2020-12,Gwent Police,Gwent Police,-2.719898,51.807931,On or near CINDERHILL STREET,W01001576,Monmouthshire 004D,Investigation complete; no suspect identified
f712371171d50978bb041b5e1c65a84da94ba0c855724cd4cf02e5fc3ac1b24e,2020-12,Gwent Police,Gwent Police,-3.196831,51.592740,On or near HILLSIDE TERRACE,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
4f1170b6c2537538ac2e87cd4392d5a941c359f6b5b61d8adb2c7d1dacb2e4b5,2020-12,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Investigation complete; no suspect identified
30b7a743fa76d1e93d9601ed060e67533928956ff3ca7f4c93a2887dab6c8bc0,2020-12,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
54a2fb4888385eef4bec2d66c3ed334f2d13508bd9939240374fab7d47de88e5,2020-12,Gwent Police,Gwent Police,-3.008023,51.582375,On or near STOW PARK CRESCENT,W01001629,Newport 017A,Investigation complete; no suspect identified
f9169bc9bba3f7f97e7b649e95082727b6d32471c4672963df84e5b8b5f5b0b5,2020-12,Gwent Police,Gwent Police,-3.022994,51.666065,On or near TYNEWYDD NORTH CLOSE,W01001520,Torfaen 007B,Unable to prosecute suspect
b2b7c73ef614569213eab2ab593f4435920ae26eb53bb673df9ebf9b76d331a3,2020-12,Gwent Police,Gwent Police,-3.144391,51.665332,On or near VICTORIA TERRACE,W01001382,Caerphilly 010C,Suspect charged
51b2409d8a947d5ff4e2d8622be69baa186629fd537bca71168a3f1eee52f086,2020-12,Gwent Police,Gwent Police,-3.006750,51.591396,On or near CORIANDER CLOSE,W01001601,Newport 006A,Offender given penalty notice
38290a0918906efbe6c5b701030f67380554672b545328d2f216c20e453723b1,2020-12,Gwent Police,Gwent Police,-2.982250,51.594607,On or near DUCKPOOL ROAD,W01001675,Newport 007A,Unable to prosecute suspect
2b138159a35168f4de2a70e40edf03979422a858acf81f54bed01260d956bce1,2020-12,Gwent Police,Gwent Police,-3.010483,51.569658,On or near BIDEFORD ROAD,W01001633,Newport 019A,Unable to prosecute suspect
0ca28a1cd759fc0efe1d6ad5c765302faf6d42393746d9116128b4c43dc71d22,2020-12,Gwent Police,Gwent Police,-3.003937,51.585584,On or near WILLIAM LOVETT GARDENS,W01001685,Newport 014B,Unable to prosecute suspect
469e6420497d640c2e97ef4761323d234c9aba505a0b9119004649ab3c7d1a37,2020-12,Gwent Police,Gwent Police,-3.001261,51.595156,On or near HARLEQUIN DRIVE,W01001681,Newport 006B,Unable to prosecute suspect
e1f0ab8933c5662f9f5c941bc8ba123e498e37c11cf11356b116e65c1eadb1a7,2020-12,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Suspect charged
f39f9720532ab8ea9ba0c5106d744ea9a9ae39a6cf5ce5fbfbf6a11f12a1b1c7,2020-12,Gwent Police,Gwent Police,-3.034772,51.608659,On or near DARENT CLOSE,W01001619,Newport 003C,Unable to prosecute suspect
c65211d62ca1c220c6617acee49a46c98b2dc67e743a4f22540cb81fec913e2a,2020-12,Gwent Police,Gwent Police,-3.037852,51.646162,On or near BLENHEIM ROAD,W01001526,Torfaen 010B,Unable to prosecute suspect
5f9fd0b6930a32d018c5e947a186598e8499ef3072a5061c8e58c2300599b252,2020-12,Gwent Police,Gwent Police,-3.206821,51.773846,On or near ALEXANDRA STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
f54eeabe4c8bef8ef1590d0b83dd962d88e92dcce03bf96fe115ea423cd90190,2020-12,Gwent Police,Gwent Police,-3.192598,51.654844,On or near COED-CAE-DDU ROAD,W01001403,Caerphilly 011C,Offender given a drugs possession warning
cd8b14c0a0ef6b32c15cac4144e436a3c389bc7606857e463bc4b8f8d6877cbd,2020-12,Gwent Police,Gwent Police,-3.020983,51.608096,On or near ELAN CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
f0ba9bf6276649e0766c8267acfd0c8f2db1f78a57f6bfee1f36770c612e8b7c,2020-12,Gwent Police,Gwent Police,-3.258570,51.663534,On or near CLAERWEN,W01001414,Caerphilly 008A,Unable to prosecute suspect
1dfd07e27814dc24ae27ffc39a2901add34a2c59c6b9b9f0e07359a25abffd15,2020-12,Gwent Police,Gwent Police,-2.981853,51.602271,On or near HIGH BANKS,W01001677,Newport 007C,Unable to prosecute suspect
060f7a27e47094dc2c7666d590e6de27fb9784f4765e728be7f7f3a8e996a417,2020-12,Gwent Police,Gwent Police,-3.228286,51.681433,On or near PARK PLACE,W01001362,Caerphilly 003C,Unable to prosecute suspect
8723e4294fa06739320458c2b80bf629f8bef36c4f0d5f17e8a7db78262fdf8d,2020-12,Gwent Police,Gwent Police,-3.014365,51.836231,On or near GOLWG Y DERI,W01001909,Monmouthshire 002F,Unable to prosecute suspect
f15ea1edfd79aa29ec4e6ec3314e6db42066df722fc68f6f553d3ee19e6abf70,2020-12,Gwent Police,Gwent Police,-3.083398,51.769924,On or near RIVERSIDE DRIVE,W01001487,Torfaen 001A,Unable to prosecute suspect
ecccf74d26c47341b904b8b77f7d329348649c7025bfda1f7f301dc2d65a09d8,2020-12,Gwent Police,Gwent Police,-3.247131,51.784476,On or near EBENEZER STREET,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
01a1def517063539357fdf1f3a47737b2af4a64c6ef061e136cb338d66db4ccd,2020-12,Gwent Police,Gwent Police,-2.909032,51.788980,On or near Sports/Recreation Area,W01001566,Monmouthshire 005A,Unable to prosecute suspect
14b449454e5aa79f11760a4ac297410fc5a8d3c514fac0958aa3cc0c8ca99e60,2020-12,Gwent Police,Gwent Police,-3.157819,51.759791,On or near LANCASTER STREET,W01001445,Blaenau Gwent 005C,Offender given a caution
12e77190c2c8dc3f99898999e068ddccca869671bea9a91bf344c59639b9a335,2020-12,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
42d7aa838d949bafff8cc1acdcc436c14c57b61b808fd1a773cc0c9232a3b5d0,2020-12,Gwent Police,Gwent Police,-3.080765,51.776773,On or near UPPER WOODLAND STREET,W01001488,Torfaen 001B,Unable to prosecute suspect
2a622a944f5b021b0e45d374f8d5d8f9c0a8f797d6a2a39f5650aa9584968767,2020-12,Gwent Police,Gwent Police,-2.719324,51.805579,On or near CASTLE CLOSE,W01001576,Monmouthshire 004D,Unable to prosecute suspect
8ea45ad64185961f8637ac9dbde0f0e7ee8347e19c0117aff0a69ab3fee22147,2020-12,Gwent Police,Gwent Police,-3.033119,51.681460,On or near TERAS Y FFYNNON,W01001518,Torfaen 006E,Unable to prosecute suspect
829b361a4835ddc1fbf3bfc888535c3cc91f2a2bad50e771c1551dabd371003c,2020-12,Gwent Police,Gwent Police,-3.055079,51.713922,On or near HEOL RHYDD-DAL,W01001529,Torfaen 003B,Unable to prosecute suspect
86477426c0505426b55d648878f133e088202f16679c087fe8faec3e38404354,2020-12,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Suspect charged
c3c9cd3cf006334706ecd7cadb672a47ed1be0aa8cefdf18ac8782f8699abead,2020-12,Gwent Police,Gwent Police,-3.138215,51.699281,On or near A467,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
f8cb5368f3aa9a9bdf18353fa6f24e0e59440f0606c5b8e3126218232e14757d,2020-12,Gwent Police,Gwent Police,-2.945805,51.593530,On or near CHEPSTOW ROAD,W01001665,Newport 008D,Unable to prosecute suspect
4568d0d5d489f3e1026fcbe22a3ff9daf20a0c33b7d78ef5fc07f9b03c032474,2020-12,Gwent Police,Gwent Police,-2.719044,51.810787,On or near Supermarket,W01001553,Monmouthshire 004B,Offender given penalty notice
59b7b8f41669af038fc26ccd6bb8f651368aa73b1b247981f93e28fb2ebc81e6,2020-12,Gwent Police,Gwent Police,-3.003937,51.585584,On or near WILLIAM LOVETT GARDENS,W01001685,Newport 014B,Unable to prosecute suspect
bb5bad9368f29433f9667a4841dccff079b894132ba9300e620a0ed1b733f2c8,2020-12,Gwent Police,Gwent Police,-2.880839,51.614249,On or near A48,W01001641,Newport 004C,Unable to prosecute suspect
abae9951384beab7c78aa7dbcdb3695eb484ddf8ced006d46c07f0a7149a302b,2020-12,Gwent Police,Gwent Police,-3.010697,51.574745,On or near LYNDHURST AVENUE,W01001629,Newport 017A,Unable to prosecute suspect
945f9ef150282ec71c0180f91f7c22926ff41d479f9ee62addce1cf7bcee9248,2020-12,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Suspect charged
8991cbf504f2cb85063b14191a78cb7ce754e850e6a70ba1f9c5a70e6560b294,2020-12,Gwent Police,Gwent Police,-3.168677,51.786352,On or near GARN ROAD,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
78a482449d96aa8810e0e4b9fe4b2ae6e2bae022f752982c4d382056603879e3,2020-12,Gwent Police,Gwent Police,-3.227276,51.572347,On or near NANT DDU,W01001424,Caerphilly 024C,Unable to prosecute suspect
4ee33f9431b89f927589bdbdcfb7be9f70c852faf71cbb41a9e9a8ae30d3aeea,2020-12,Gwent Police,Gwent Police,-3.195638,51.673156,On or near PARKLANDS,W01001347,Caerphilly 005C,Unable to prosecute suspect
58d2a89d6abc44ca9a38c81ef847c3ce3623a6a6bc71234a4a4cf2d33661ea27,2020-12,Gwent Police,Gwent Police,-3.274335,51.751779,On or near TAN-Y-BRYN,W01001376,Caerphilly 001C,Unable to prosecute suspect
d666d7195dec78157d521a87d1ae4f7c30d888e55bb9432c0415fa79f612abb6,2020-12,Gwent Police,Gwent Police,-2.974275,51.581500,On or near GASKELL STREET,W01001644,Newport 013C,Local resolution
c1b029d85e6965f97df391f405c040448d3e6086399fac779580e0beaced4d85,2020-12,Gwent Police,Gwent Police,-3.170112,51.800895,On or near POUND ROAD,W01001446,Blaenau Gwent 002A,Unable to prosecute suspect
4048f9c4b2412d5332de1ca67a51d203f1ff268baa6f57c274b58452a2d4be34,2020-12,Gwent Police,Gwent Police,-3.079600,51.608749,On or near TWM BARLWM CLOSE,W01001407,Caerphilly 016A,Unable to prosecute suspect
57a670afc324b809ba1fe02758d71078bd16771e46dbf09383909f0b3223a5e5,2020-12,Gwent Police,Gwent Police,-3.008087,51.608082,On or near Parking Area,W01001654,Newport 002D,Investigation complete; no suspect identified
1c726db18905f460232f0ecb0aaefbfee05c3788df0302c6331ea5f4e9164b6c,2020-12,Gwent Police,Gwent Police,-3.288599,51.768356,On or near PHILLIPS WALK,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
f9d4939db4339e7c08cbfe71ee67408e57d3e56a704ca27d714345dbafe9fad7,2020-12,Gwent Police,Gwent Police,-2.719630,51.809335,On or near MONNOW STREET,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
20616430077e4a83f7859c65962bffeb5d2d4e79207424f0794507ac858dca70,2020-12,Gwent Police,Gwent Police,-3.004018,51.569632,On or near GREENWICH ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
8074f3a80bcd39f50ead8858d5a71560cbecc1733a9cd6c4db7d6d92ef3ab284,2020-12,Gwent Police,Gwent Police,-3.141719,51.735555,On or near Parking Area,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
19b440079be9cf4aa7778c6c6f052e8e409e62353f06deb5c8cde89339ada520,2020-12,Gwent Police,Gwent Police,-2.994307,51.570902,On or near Sports/Recreation Area,W01001660,Newport 018B,Investigation complete; no suspect identified
91409e7c024fdfe6afe36129456709cce703d49223bc84b90a6bb4217c89af09,2020-12,Gwent Police,Gwent Police,-2.992917,51.579950,On or near HERBERT WALK,W01001662,Newport 018D,Investigation complete; no suspect identified
1470f7e6a8e4ffa318a430de5dfaaec801f9bfa65c5563fdcfbf6d4ade34b409,2020-12,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
817ac447456a003d34b5f9827704e437e6a5c6dc191cf87d302ea801ba282c78,2020-12,Gwent Police,Gwent Police,-3.194598,51.666594,On or near Parking Area,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
e622b030c905e3062dd537dca366f40be5c65df8d175b21d5f50613fbd5f822d,2020-12,Gwent Police,Gwent Police,-2.993927,51.581911,On or near QUEEN STREET,W01001687,Newport 014D,Investigation complete; no suspect identified
