Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
07ddd193c4a63798919c8ce503361844feeb5c5b1f4e171eebb4284dc34d2e13,2020-10,Humberside Police,Humberside Police,-0.187528,53.847369,On or near ST ALBAN'S CLOSE,E01013030,East Riding of Yorkshire 021B,Unable to prosecute suspect
0c4f481f096880daea07fe793176ed3b699450dd753639c3a51f076b213bef3c,2020-10,Humberside Police,Humberside Police,-0.212757,54.099746,On or near CLEETON WAY,E01012928,East Riding of Yorkshire 003A,Unable to prosecute suspect
074db0da3836ebe38ec3fe2dc5d9db31f59b6d982103cb0426b56c03660494b7,2020-10,Humberside Police,Humberside Police,-0.633341,53.571025,On or near MERE CRESCENT,E01013311,North Lincolnshire 015C,Unable to prosecute suspect
5c8d7e0641f6f767aa784cd50c164989d3275a45553da0db3d466528a20ae1f2,2020-10,Humberside Police,Humberside Police,-0.379347,53.742119,On or near MELROSE STREET,E01012864,Kingston upon Hull 027D,Unable to prosecute suspect
193bc99e5440ddf62ff1a5367a385458fd0e9666220d95fca6073edb744cf1aa,2020-10,Humberside Police,Humberside Police,-0.187528,53.847369,On or near ST ALBAN'S CLOSE,E01013030,East Riding of Yorkshire 021B,Unable to prosecute suspect
3cbcf12fc7f261e5699241b5ef966f8b241ff104abedb0cf09dfdba2495dbe18,2020-10,Humberside Police,Humberside Police,-0.178203,53.589779,On or near MANOR FARM MEWS,E01013173,North East Lincolnshire 007A,Unable to prosecute suspect
759160923cd81b7425f15c171c5a4eb2533c4793e11d8e6a1e3cbd25ec169c98,2020-10,Humberside Police,Humberside Police,-0.371705,53.741719,On or near SELBY STREET,E01012893,Kingston upon Hull 030E,Unable to prosecute suspect
1a06e16cf7696b401189e0b81285b51899e8dad889ae673c9ac069936e92c5e1,2020-10,Humberside Police,Humberside Police,-0.325035,53.790803,On or near CONSTANTINE CLOSE,E01012788,Kingston upon Hull 002E,Unable to prosecute suspect
614f46719f8075215276304b8a7ef381ef34f174d81bbc6e1139cbe1000202a8,2020-10,Humberside Police,Humberside Police,-0.325035,53.790803,On or near CONSTANTINE CLOSE,E01012788,Kingston upon Hull 002E,Unable to prosecute suspect
ed82d9fe3df20a41512ab6701a29fa37e562a415f2f20f6a3a69b0b8e5d9b741,2020-10,Humberside Police,Humberside Police,-0.361460,53.771198,On or near AUCKLAND AVENUE,E01012916,Kingston upon Hull 012D,Unable to prosecute suspect
add9aee1b9158cb3f15de7c94a5ecec2e8ce68f12c521f045edd20a7dbd7f166,2020-10,Humberside Police,Humberside Police,-0.101616,53.574214,On or near STANSTED STREET,E01013218,North East Lincolnshire 003A,Unable to prosecute suspect
96d14b610f21fa9ab5300e9cf862f4d8b9bfa0b1f9323e40b52407ccc3d5fd50,2020-10,Humberside Police,Humberside Police,-0.422059,53.780640,On or near BAYNARD AVENUE,E01012956,East Riding of Yorkshire 022B,Unable to prosecute suspect
ae1248082a5b60a1025c1d48b4f40f53b2e02e8ad1af5e9d8684e2c67bd5d7d5,2020-10,Humberside Police,Humberside Police,-0.368646,53.741219,On or near ALBEMARLE STREET,E01012893,Kingston upon Hull 030E,Unable to prosecute suspect
b8fabe0d958a2772965435dfadd67c557928e65442ec64bb9e6b07b03ad95d6f,2020-10,Humberside Police,Humberside Police,-0.388960,53.738167,On or near SLEDMERE GROVE,E01012858,Kingston upon Hull 031A,Unable to prosecute suspect
4b043073812b7bbae872638be2c046c7aeba62874415fde359a2caf72ce8a046,2020-10,Humberside Police,Humberside Police,-0.659824,53.587900,On or near ALAN CRESCENT,E01013332,North Lincolnshire 008E,Unable to prosecute suspect
5bd56e5773fd237ca5db0fb5fb266478a0e70fc53757c19cda7356c53ea69414,2020-10,Humberside Police,Humberside Police,-0.873135,53.703878,On or near Supermarket,E01013000,East Riding of Yorkshire 041C,Unable to prosecute suspect
934d8df45bf76355116477cd0430d9b5684ed74092d99c24fb9ff733ebe8b148,2020-10,Humberside Police,Humberside Police,-0.863786,53.706792,On or near MARSHFIELD AVENUE,E01013004,East Riding of Yorkshire 041E,Unable to prosecute suspect
89d61c876a140719d27281dcd1e608675e66169b4c25a2a30fc364d2b415df7a,2020-10,Humberside Police,Humberside Police,-0.337350,53.755414,On or near NORTHUMBERLAND AVENUE,E01012856,Kingston upon Hull 024C,Unable to prosecute suspect
efbc443e6cbca23bec217442143b7c22cfbadff8b46692af3ccf843404d1ffa1,2020-10,Humberside Police,Humberside Police,-0.442977,54.000799,On or near HAZEL CLOSE,E01012982,East Riding of Yorkshire 045D,Unable to prosecute suspect
6f047d35a6ccf21b5fd2311218f3f3eeb9b03cb88c9b587d7eae1479e3e58c01,2020-10,Humberside Police,Humberside Police,-0.313462,53.754972,On or near ACKWORTH STREET,E01012808,Kingston upon Hull 026B,Unable to prosecute suspect
f5d9be0354931fa8585cacf78118c9bbbe73d09987cf2a9b32f719cc8b81ed06,2020-10,Humberside Police,Humberside Police,-0.057040,53.566396,On or near JENNER PLACE,E01013197,North East Lincolnshire 012E,Unable to prosecute suspect
3c0556806371240c16a567a35c87f29c647166ef016fb1e402850d60fc31ec69,2020-10,Humberside Police,Humberside Police,-0.397911,53.736822,On or near RAWCLIFFE GROVE,E01012886,Kingston upon Hull 031D,Unable to prosecute suspect
7d72a51349b325f755af0e76e0ca190edf56bc8f0613326f0817c1478b737b68,2020-10,Humberside Police,Humberside Police,-0.075028,53.568018,On or near FREEMAN STREET,E01013137,North East Lincolnshire 002B,Unable to prosecute suspect
aa7eca3c161999e11b06e617db82d58ea589835c39b6c1e66e12f84e1e135adf,2020-10,Humberside Police,Humberside Police,-0.398938,53.744504,On or near ANLABY ROAD,E01012777,Kingston upon Hull 028E,Unable to prosecute suspect
53299251cc612675f6f7b64f53d293a6125e94c5afde85235250097b3478a9d6,2020-10,Humberside Police,Humberside Police,-0.063449,53.569242,On or near STANLEY STREET,E01013140,North East Lincolnshire 006B,Unable to prosecute suspect
0d89ac8bc8c60e17d86b30095c2dc37b8d5367ba14be08599767c4447d5841a3,2020-10,Humberside Police,Humberside Police,-0.368032,53.745723,On or near Sports/Recreation Area,E01012859,Kingston upon Hull 030A,Unable to prosecute suspect
a6dd94f3ae8a8395761ec449ccd1919ac02b346964f9beeb9507642c2f81a9da,2020-10,Humberside Police,Humberside Police,-0.205190,53.988000,On or near GREEN LANE,E01012986,East Riding of Yorkshire 010A,Unable to prosecute suspect
3efd2b4f7444ef289aac2df9027fa8731921c2988bae20b39a6e5c6195c15345,2020-10,Humberside Police,Humberside Police,-0.063449,53.569242,On or near STANLEY STREET,E01013140,North East Lincolnshire 006B,Unable to prosecute suspect
994e6211582e4a4785540617da623220843213b8a20249cd4914a10d20347e3b,2020-10,Humberside Police,Humberside Police,-0.031318,53.560636,On or near HIGH STREET,E01013128,North East Lincolnshire 010A,Unable to prosecute suspect
4163702f795eae79fcba746a7229f7b8ff8ef7dd8ab005284578a4efaeb2f5cb,2020-10,Humberside Police,Humberside Police,-0.695320,53.586656,On or near Sports/Recreation Area,E01013286,North Lincolnshire 005A,Unable to prosecute suspect
b0eaaaa75f845e8fa1886b980bfe8d7794617b7b78c9bcb2a11ed90f8ce42306,2020-10,Humberside Police,Humberside Police,-0.380142,53.740377,On or near CLYDE STREET,E01033110,Kingston upon Hull 031G,Unable to prosecute suspect
17bba9cc0876aabfc003174e37e96bab360f172181ab25c3c1e467925d1dba15,2020-10,Humberside Police,Humberside Police,0.028700,53.734260,On or near HUBERT STREET,E01013080,East Riding of Yorkshire 039B,Unable to prosecute suspect
25802fe4720b40e70d8be879486ee8c13d20b6d6f4ce55db0b3d94a335b8934b,2020-10,Humberside Police,Humberside Police,-0.634089,53.578719,On or near IVANHOE ROAD,E01013310,North Lincolnshire 010A,Unable to prosecute suspect
ba1c6941392ae96984086e225843a359b853b09ef887efeb5bb2be7ed4d03d14,2020-10,Humberside Police,Humberside Police,-0.634089,53.578719,On or near IVANHOE ROAD,E01013310,North Lincolnshire 010A,Unable to prosecute suspect
c0a41cbfd841561a9a6f5c8c8a59374713b8d257f947293e3831c84062600ee5,2020-10,Humberside Police,Humberside Police,-0.348807,53.793551,On or near Petrol Station,E01033105,Kingston upon Hull 001F,Unable to prosecute suspect
676c0d7a5c2811bd2357ed3eca4a20a765b122b5f32f6d5b803ffa52f90a0c12,2020-10,Humberside Police,Humberside Police,-0.422031,53.721915,On or near OWEN AVENUE,E01013008,East Riding of Yorkshire 034A,Unable to prosecute suspect
9e6475b7e8ac9b888502e7fa155f0dbaf3ad7e08cb5eb99232f3720df6564dac,2020-10,Humberside Police,Humberside Police,-0.055871,53.569829,On or near SUSSEX STREET,E01013203,North East Lincolnshire 005E,Unable to prosecute suspect
29b6c7047f2376f5d863ca51a624d57803f7cf68c94d49b1374f350714d63c67,2020-10,Humberside Police,Humberside Police,-0.316113,53.769851,On or near PEPPLETON CLOSE,E01012815,Kingston upon Hull 013D,Unable to prosecute suspect
24e75fa29c3b3b666eaa9c2edefff948ea5aa39455a3de1474e7f99109e90b65,2020-10,Humberside Police,Humberside Police,-0.404720,53.745201,On or near LEGARDE AVENUE,E01012777,Kingston upon Hull 028E,Unable to prosecute suspect
45579a25cf5d0bf1a1a035042d22e3e5833ae025ef3504870a42b3dbd8c05898,2020-10,Humberside Police,Humberside Police,-0.303063,54.093862,On or near B1253,E01012990,East Riding of Yorkshire 006B,Unable to prosecute suspect
10512f71e3bebd2f897e96d533dcb516a93b22aac053ae8bae12fc39be77545b,2020-10,Humberside Police,Humberside Police,-0.866914,53.691855,On or near WROOTS AVENUE,E01013002,East Riding of Yorkshire 041D,Unable to prosecute suspect
f64777f3d9efa8ef93f7151037349d94f09a20f6c1161f5f89a10740a9a67b95,2020-10,Humberside Police,Humberside Police,-0.413448,53.784419,On or near Petrol Station,E01012960,East Riding of Yorkshire 025B,Unable to prosecute suspect
e319eb373c65f0666ca53566be3821748ac3783a540518c2671cb151d0649540,2020-10,Humberside Police,Humberside Police,-0.357976,53.754700,On or near DUESBERY STREET,E01012763,Kingston upon Hull 018C,Unable to prosecute suspect
f22581c22ac403fa6c9ce66ad14f8cfd0f276b2970d462c5a2b082c8ea8b37b4,2020-10,Humberside Police,Humberside Police,-0.380411,53.783825,On or near 26TH AVENUE,E01012879,Kingston upon Hull 003E,Unable to prosecute suspect
160e9fe325c6b5ac15068531f0ede9b4b3bab4ad72604a06475c4de646a71f01,2020-10,Humberside Police,Humberside Police,-0.666679,53.589460,On or near AGARD AVENUE,E01013333,North Lincolnshire 009C,Unable to prosecute suspect
8ce66546f38970f8b76084da3360c3f44c83ef72a1c1661a8d891f236f358c63,2020-10,Humberside Police,Humberside Police,-0.356324,53.741473,On or near RUGMERE CLOSE,E01012855,Kingston upon Hull 029D,Unable to prosecute suspect
4cb28db3279d67744e27a4a03aa6f7483d0707640ac7e4c7f1643cd5397a83f8,2020-10,Humberside Police,Humberside Police,-0.357976,53.754700,On or near DUESBERY STREET,E01012763,Kingston upon Hull 018C,Unable to prosecute suspect
c1cc1763a2d45c13c7024e892826c1ef3ba183db6c198c4e160c3bfdc1ea52fb,2020-10,Humberside Police,Humberside Police,-0.333834,53.803610,On or near WAWNE ROAD,E01012781,Kingston upon Hull 001C,Unable to prosecute suspect
d2d67aae00733679f28ff13ccee412bd2461cea018d1415d823f6fd01890d18a,2020-10,Humberside Police,Humberside Police,-0.086450,53.560542,On or near ABBEY DRIVE WEST,E01013184,North East Lincolnshire 016D,Unable to prosecute suspect
1926f55e141fabf369584917b381f9f93cf0e0f532be3522aab606e897435357,2020-10,Humberside Police,Humberside Police,-0.060943,53.571862,On or near CASSWELL CLOSE,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
266dadbfbca109ea099d18b98d8d1e1ceaa9a378429b9ff75f1de706b140d9d4,2020-10,Humberside Police,Humberside Police,-0.437618,53.725822,On or near TRINITY GROVE,E01013011,East Riding of Yorkshire 036C,Unable to prosecute suspect
34ea1a5b380b0ad6ee9d182f51c03f25ce46361117bc336de767163d8240c970,2020-10,Humberside Police,Humberside Police,-0.261739,53.630324,On or near BRIAR CLOSE,E01013308,North Lincolnshire 004C,Unable to prosecute suspect
3772bdc8709a3c0339e3e38987dd6f89c8c436598108c20c09b7f0ad8185cd4b,2020-10,Humberside Police,Humberside Police,-0.111909,53.513363,On or near CHESTNUT CLOSE,E01013214,North East Lincolnshire 023B,Unable to prosecute suspect
f8a024b37b6316bd5b06358c7e5c6a51f5c64dc6b4d17884a30315fbadd6a9d3,2020-10,Humberside Police,Humberside Police,-0.075830,53.566646,On or near BRADLEY STREET,E01013142,North East Lincolnshire 002D,Unable to prosecute suspect
528cb17c8a2a3241645589479fe574dbbc60f3d6627f6b5714cabd51f21d68c7,2020-10,Humberside Police,Humberside Police,-0.068592,53.562763,On or near LADYSMITH ROAD,E01013159,North East Lincolnshire 011A,Unable to prosecute suspect
269f8819daf9762c9f70c30dbd3d412250aa8de2b46fcadcf3b7c8a0c343915d,2020-10,Humberside Police,Humberside Police,-0.647131,53.588908,On or near THOMPSON STREET,E01013331,North Lincolnshire 007D,Unable to prosecute suspect
6cd64591f27f56f770ed72a6b8dd79533a9ec6fa8e599d94a98a3a4503b83cca,2020-10,Humberside Police,Humberside Police,-0.372462,53.743320,On or near CARNEGIE STREET,E01012859,Kingston upon Hull 030A,Unable to prosecute suspect
95a10bbaa328f30f20e6a8487c4f4724dce00fad63337897a1a0fa4f56c47277,2020-10,Humberside Police,Humberside Police,-0.656384,53.594882,On or near DALE STREET,E01013296,North Lincolnshire 008A,Unable to prosecute suspect
3d6a8a0aa4defce1eacdcfc72de015c9d52cc03038bf7e0af843e98368b07328,2020-10,Humberside Police,Humberside Police,-0.279552,53.762985,On or near HOPKINS STREET,E01012898,Kingston upon Hull 017F,Unable to prosecute suspect
1432c877085f04f09a301e84c7865198b9ab0d44ef7964e801a4a6176cdf6f35,2020-10,Humberside Police,Humberside Police,-0.656384,53.594882,On or near DALE STREET,E01013296,North Lincolnshire 008A,Unable to prosecute suspect
3abbbbefdb0e38f859abec44286ee36663516a166b2b1ef6a5419e9d4a979799,2020-10,Humberside Police,Humberside Police,-0.877352,53.704241,On or near GORDON STREET,E01012999,East Riding of Yorkshire 040C,Unable to prosecute suspect
e4c6f56cb928cee1f2fdd7cdb557dd92ca3888d7fc7fa433037e5090e2ba63e5,2020-10,Humberside Police,Humberside Police,-0.657151,53.598837,On or near AJAX COURT,E01013297,North Lincolnshire 007A,Unable to prosecute suspect
cf42b09b283bc351950ea523088ef085b6d848a23e69a4b865e15a11bcd8583e,2020-10,Humberside Police,Humberside Police,-0.393478,53.733814,On or near EAST GROVE,E01012886,Kingston upon Hull 031D,Unable to prosecute suspect
62e6f3cf5958639b41cd9d09a12f313e66fb4a7d710bfcf2b9e8469f83563f02,2020-10,Humberside Police,Humberside Police,-0.318290,53.757521,On or near ALASKA STREET,E01012808,Kingston upon Hull 026B,Unable to prosecute suspect
759b77cef39c1fe5f2591aa64f53a6d35b2c9e60d8ff5c1e314c1ad5be779f6c,2020-10,Humberside Police,Humberside Police,-0.915510,53.706076,On or near RAWCLIFFE ROAD,E01013074,East Riding of Yorkshire 040E,Unable to prosecute suspect
6417c1dd30b54411e12b00aead65c11677b37660c62ce004983737e89890627f,2020-10,Humberside Police,Humberside Police,-0.915510,53.706076,On or near RAWCLIFFE ROAD,E01013074,East Riding of Yorkshire 040E,Unable to prosecute suspect
cfc0cfa5b29b274c7d5579c76be9670e24f821c610f3cb6001850e40a727af65,2020-10,Humberside Police,Humberside Police,-0.252527,54.060312,On or near Park/Open Space,E01012992,East Riding of Yorkshire 006D,Unable to prosecute suspect
f5e817b574b9761b3a2db85ab02981ce2262f55fd956cfb84581273962abe794,2020-10,Humberside Police,Humberside Police,-0.089802,53.566223,On or near NEW CARTERGATE,E01013222,North East Lincolnshire 003E,Unable to prosecute suspect
46b27648cef1b3e583a20b25e6d0a60c19989fce6552c7b3bac969ed009e6c84,2020-10,Humberside Police,Humberside Police,-0.256927,53.757984,On or near STONEBRIDGE AVENUE,E01012846,Kingston upon Hull 021D,Unable to prosecute suspect
17a0ca498c8278f2d4ae80a6d85e6a7dcec2b847c573ac8f0ae276e3a371d864,2020-10,Humberside Police,Humberside Police,-0.344303,53.802676,On or near BOWMONT WAY,E01033108,Kingston upon Hull 001I,Unable to prosecute suspect
a9fe146b25ab88bbe8fef85666015349b610a28f26b31c9fa19da6e32580ef34,2020-10,Humberside Police,Humberside Police,-0.363051,53.737322,On or near CONSTABLE STREET,E01012889,Kingston upon Hull 030B,Unable to prosecute suspect
0b9718de8ddd01ce9118f1c255b3d9b25e4e8afed1b28029e0dc137c7c0c0ac9,2020-10,Humberside Police,Humberside Police,-0.191770,54.091369,On or near QUEENSGATE,E01012930,East Riding of Yorkshire 002B,Unable to prosecute suspect
155e5e6bd1e6529f8fa662f08066d0528ef0e46d390453bddfeed0298d0be1d4,2020-10,Humberside Police,Humberside Police,-0.375865,53.747079,On or near SLEIGHTS CLOSE,E01012862,Kingston upon Hull 025E,Unable to prosecute suspect
beea47ca8d4e490ed85c6c8fcd86dadf470f684b8e247d1404abea08bf1b8eeb,2020-10,Humberside Police,Humberside Police,-0.080734,53.568073,On or near Parking Area,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
5fa8aa805becee8561b8592346f8cfbf88f3ecf4a74f431de0ca742aea9a5494,2020-10,Humberside Police,Humberside Police,-0.437952,53.749513,On or near Sports/Recreation Area,E01013105,East Riding of Yorkshire 027A,Unable to prosecute suspect
39c940a5f2b3732a100ac01ea909d27eb7c99a0ec8dbd2688d64e728646df4d2,2020-10,Humberside Police,Humberside Police,-0.120370,53.547082,On or near Sports/Recreation Area,E01013209,North East Lincolnshire 019D,Unable to prosecute suspect
7817916f11610f3e2da4d4661b5ccb6bd1018e674aa9aa8405bb0d8b8c570147,2020-10,Humberside Police,Humberside Police,-0.432436,53.845470,On or near MANOR ROAD,E01013071,East Riding of Yorkshire 017D,Unable to prosecute suspect
cc9853df180dd8fdccb76850649d6adbd3c79e3b1492b63733d4aa918483201e,2020-10,Humberside Police,Humberside Police,-0.432436,53.845470,On or near MANOR ROAD,E01013071,East Riding of Yorkshire 017D,Unable to prosecute suspect
527f47df4504bf4815dc60057a8e301aafad7639413fcc08221610cd270c9a13,2020-10,Humberside Police,Humberside Police,-0.432436,53.845470,On or near MANOR ROAD,E01013071,East Riding of Yorkshire 017D,Unable to prosecute suspect
18e7a193985bc577650ab61f171e3703d49d1a5c54c974572dd70fbe8b716ac8,2020-10,Humberside Police,Humberside Police,-0.432436,53.845470,On or near MANOR ROAD,E01013071,East Riding of Yorkshire 017D,Unable to prosecute suspect
ff87bb036fdd44253bb41314e763e9426993871f6eabd5682ae82bd949ad1beb,2020-10,Humberside Police,Humberside Police,-0.432436,53.845470,On or near MANOR ROAD,E01013071,East Riding of Yorkshire 017D,Unable to prosecute suspect
29bf0b6049cfca084cf760963932a101089b6aaa10748068fd87c2d3099746c0,2020-10,Humberside Police,Humberside Police,-0.650904,53.592357,On or near WEST STREET,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
d84606453094aa2df57703292fee273053fde905b5d1d16c3a6b8c8390096c2c,2020-10,Humberside Police,Humberside Police,-0.343235,53.744232,On or near SOUTH STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
c79f100dd43a4a900d78ced4107677067d2ca7313c495338e67a91ac63e04dde,2020-10,Humberside Police,Humberside Police,-0.366143,53.735773,On or near SEFTON STREET,E01012889,Kingston upon Hull 030B,Unable to prosecute suspect
a1c2909e78312cd2d669307315ce7b67c6b2fbe16c20d20326585eb42620cd82,2020-10,Humberside Police,Humberside Police,-0.188606,54.086081,On or near BLACKBURN AVENUE,E01012944,East Riding of Yorkshire 005A,Unable to prosecute suspect
99f58d7f1a4227a1e7ecf87a3400656c9400379f9d812e7fe4c27d16ac6812a7,2020-10,Humberside Police,Humberside Police,-0.385874,53.731663,On or near DEVON STREET,E01012888,Kingston upon Hull 031E,Unable to prosecute suspect
01ab9dde2e713214eccb1372ca5c61aee28a9132573d9f61f9e65710cd570c61,2020-10,Humberside Police,Humberside Police,-0.349412,53.759958,On or near PEARSON AVENUE,E01012761,Kingston upon Hull 015A,Unable to prosecute suspect
1d4a0159d9f02f1a6a2c10a9f69f1090f632ff159a562997ab8ab9b437ec455c,2020-10,Humberside Police,Humberside Police,-0.096596,53.552478,On or near LACEBY ROAD,E01013182,North East Lincolnshire 016B,Unable to prosecute suspect
ee8cffa4ea9414bd119359515c34a0e31d6811f959699f772c894bf23e727c38,2020-10,Humberside Police,Humberside Police,-0.250589,53.755725,On or near CHELMSFORD CLOSE,E01012845,Kingston upon Hull 021C,Unable to prosecute suspect
874816706a107c08f9847a37928e4c3a12cd6262dcf0df3f79549beb599c1fd6,2020-10,Humberside Police,Humberside Police,-0.277679,53.764280,On or near Petrol Station,E01012827,Kingston upon Hull 011D,Unable to prosecute suspect
a76ea75920c574ade901dc5950fab6b9b1d16f7e880569a2269ff48a02f9d13d,2020-10,Humberside Police,Humberside Police,-0.360112,53.754388,On or near Supermarket,E01012757,Kingston upon Hull 025B,Unable to prosecute suspect
2e83e5519cb20f4f6ef4ac8d2c645c7d417b0d3324591dac6608200a5779b25a,2020-10,Humberside Police,Humberside Police,-0.656896,53.858916,On or near SANCTON ROAD,E01013121,East Riding of Yorkshire 015B,Unable to prosecute suspect
55903b431ae10f4fa27b4f6bf3f80fde97c74196deab8826ad1c085798378111,2020-10,Humberside Police,Humberside Police,-0.221209,53.615912,On or near CLYFTON CRESCENT,E01013178,North East Lincolnshire 001E,Unable to prosecute suspect
57044b8e01a9786e2e77307a30c434403b4ad2cebdf42f12197ef6bf03ee6246,2020-10,Humberside Police,Humberside Police,-0.221209,53.615912,On or near CLYFTON CRESCENT,E01013178,North East Lincolnshire 001E,Unable to prosecute suspect
2f301e04c0debedf7cda4c8ccbcac0b2f1e889f9cde595c0a5c4bb308bbae878,2020-10,Humberside Police,Humberside Police,-0.311174,53.756432,On or near MANET ROAD,E01012808,Kingston upon Hull 026B,Unable to prosecute suspect
4ef988829a6bb475fcd42dd6eca5a5e7a47ebf6c58c219b2ffad3035abe1adf5,2020-10,Humberside Police,Humberside Police,-0.375912,53.741937,On or near ST GEORGE'S ROAD,E01012864,Kingston upon Hull 027D,Unable to prosecute suspect
9312be04fd76be7dbcb4fa6083e14fc00014a5c3b2714454424b00f3a8ad956a,2020-10,Humberside Police,Humberside Police,-0.183644,53.586221,On or near AYSCOUGH AVENUE,E01013173,North East Lincolnshire 007A,Unable to prosecute suspect
27b20875f9026df873b9319968a35890ffeafb71e1a41680219b8fd8b75d57af,2020-10,Humberside Police,Humberside Police,-0.389084,53.730969,On or near HAMPSHIRE STREET,E01012888,Kingston upon Hull 031E,Unable to prosecute suspect
b170b323c17bf9daacab24cc47fbc270f3edad1715bf3b23826260c6224ccc65,2020-10,Humberside Police,Humberside Police,-0.042982,53.548718,On or near ANN GROVE,E01013135,North East Lincolnshire 018B,Unable to prosecute suspect
e13f288ac4c3589d1211ca4f50ce93ca92f9707a9dea91f9dd4048cdf6dd0e2c,2020-10,Humberside Police,Humberside Police,-0.106119,53.567759,On or near WINCEBY AVENUE,E01013231,North East Lincolnshire 008C,Unable to prosecute suspect
586e7ea073d7307bd6f6a1632c2100bbd9b63c524207247d0f09fc995417087f,2020-10,Humberside Police,Humberside Police,-0.677829,53.596226,On or near ROTHWELL ROAD,E01013295,North Lincolnshire 009A,Unable to prosecute suspect
5b089b76337eb4f2dec9780742def99373a2cdfa90650fa445b7e204fbc53b62,2020-10,Humberside Police,Humberside Police,-0.331036,53.788415,On or near Pedestrian Subway,E01012785,Kingston upon Hull 002B,Unable to prosecute suspect
d0fa8ccac7b71a5d91a36f0adca666d84a045746fa1e72b3aacdd757ac045073,2020-10,Humberside Police,Humberside Police,-0.331036,53.788415,On or near Pedestrian Subway,E01012785,Kingston upon Hull 002B,Unable to prosecute suspect
2c4dbc653db11c129d2fce59efbaf763027d493898644cfc8f98a83cb6f77fb6,2020-10,Humberside Police,Humberside Police,-0.375124,53.791025,On or near GORTHORPE,E01012876,Kingston upon Hull 003B,Unable to prosecute suspect
ea9e4a249733651d023a3fb3db20412041dbb0ccbb1b30c79fd160e657ceb3aa,2020-10,Humberside Police,Humberside Police,-0.386212,53.774258,On or near OWSTON PARK,E01012913,Kingston upon Hull 014E,Unable to prosecute suspect
51b177abf9c7a5bd53125126b9dcdde895bbac95c4364934c2475bef445e2ea0,2020-10,Humberside Police,Humberside Police,-0.867304,53.703850,On or near SUTTON STREET,E01013000,East Riding of Yorkshire 041C,Unable to prosecute suspect
eebda326d545cd6517b1ab8f3d3003aceb0550dacbdbaa4b784249d66c8d9488,2020-10,Humberside Police,Humberside Police,-0.739954,53.586380,On or near GEORGE STREET,E01013245,North Lincolnshire 006A,Unable to prosecute suspect
9f4baa924b0c219326f3024d3e266fc7045120fce8cf4135f334eff11218a0bc,2020-10,Humberside Police,Humberside Police,-0.382566,53.775161,On or near FERRIBY GROVE,E01012913,Kingston upon Hull 014E,Unable to prosecute suspect
8d72edbafb4e2b60a51c87455a725e14afc795991c1858f25616a971b69ede87,2020-10,Humberside Police,Humberside Police,-0.164818,53.903251,On or near EBOR AVENUE,E01013051,East Riding of Yorkshire 012E,Unable to prosecute suspect
5affa1cb313eec6063199f62473f09c63efac5ab4012c52051297e017699fc6a,2020-10,Humberside Police,Humberside Police,-0.268889,53.781376,On or near DEBEN GROVE,E01012838,Kingston upon Hull 010E,Unable to prosecute suspect
038f632a664a6a56c870ebb20e65e0f19daed0ffc75a8d84b1947346e2727e31,2020-10,Humberside Police,Humberside Police,-0.051511,53.551994,On or near YORK PLACE,E01013135,North East Lincolnshire 018B,Unable to prosecute suspect
ac998c3ebcb4f96d02506388fa81036e5b2502eccb60b90410a17e6fdc084b72,2020-10,Humberside Police,Humberside Police,-0.416634,53.733224,On or near ROCHESTER AVENUE,E01012887,Kingston upon Hull 033D,Unable to prosecute suspect
b12a8bfcb7e9bfd84584e0f8f057cdd5372391c2618e23a6885be5eb51866182,2020-10,Humberside Police,Humberside Police,-0.642537,53.799887,On or near CHURCH LANE,E01013019,East Riding of Yorkshire 026B,Unable to prosecute suspect
051fcdd948e58960c7c39475e43eac58e94704ff2af2c7a78eeeef7fc046bff0,2020-10,Humberside Police,Humberside Police,-0.128948,53.569565,On or near Parking Area,E01013147,North East Lincolnshire 009A,Unable to prosecute suspect
64aa8c339ef2a1cf8b33249db715813de554f5791c4f5e5abf43b24f20554a14,2020-10,Humberside Police,Humberside Police,-0.128948,53.569565,On or near Parking Area,E01013147,North East Lincolnshire 009A,Unable to prosecute suspect
8dee4cca07adce879f9e87d9e1fa237dfe252294cc8979f56c38aa5bb41191fa,2020-10,Humberside Police,Humberside Police,-0.662261,53.686230,On or near HUTESON LANE,E01013290,North Lincolnshire 005D,Unable to prosecute suspect
fd9ea58fae174d506baf76ea386a587526d1fd50560509fc975b5d7f8902a7cb,2020-10,Humberside Police,Humberside Police,-0.372886,53.784523,On or near 14TH AVENUE,E01012880,Kingston upon Hull 008C,Unable to prosecute suspect
191e8e7e0f0b1dda9a5b08cc41f2d2a6eeb30efddf3515980b7cc3bac4dd2e42,2020-10,Humberside Police,Humberside Police,-0.389044,53.759760,On or near Sports/Recreation Area,E01012795,Kingston upon Hull 019B,Unable to prosecute suspect
781b22ba07a9cafee2208cab4ca4d9017da4767abd858d618f727f5fbdeef7f8,2020-10,Humberside Police,Humberside Police,-0.654438,53.598600,On or near CHATTERTON CRESCENT,E01013300,North Lincolnshire 007B,Unable to prosecute suspect
