Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
89f584ccc6fe92a5fdbe0233ece1fd20d10a696f3a91a4dbd3dcd4f6a078846c,2020-04,Gwent Police,Gwent Police,-3.000070,51.596164,On or near DOS ROAD,W01001681,Newport 006B,Suspect charged
84ecf650d82c6c3a64f24d96d8e03713bb3a87362c66061f46d22310bf241631,2020-04,Gwent Police,Gwent Police,-2.752121,51.590373,On or near Parking Area,W01001589,Monmouthshire 010E,Formal action is not in the public interest
871aaed3a4499eefbb5b53a29fc3aa82df54f0154d6da8c266faba1c7fbcc379,2020-04,Gwent Police,Gwent Police,-2.961495,51.596847,On or near ROMNEY CLOSE,W01001614,Newport 005A,Suspect charged
1d02582e3ddd80cf0afabfae7ed0f700fde501c6169a710dd2e6e0992dd5e4df,2020-04,Gwent Police,Gwent Police,-3.229332,51.689101,On or near Police Station,W01001338,Caerphilly 004C,Suspect charged
5bc3a383bef518be4d2e4085d213fb909c739a5e9cf773b311275c3994f0bb3a,2020-04,Gwent Police,Gwent Police,-3.003531,51.592035,On or near QUEEN'S HILL CRESCENT,W01001603,Newport 012C,Unable to prosecute suspect
9d2d56ab81acf5694ea3ffd24afc172311e814af9a0b1a54b13a0a6a6deccb36,2020-04,Gwent Police,Gwent Police,-3.211880,51.673736,On or near TYNYCOED CRESCENT,W01001352,Caerphilly 007A,Unable to prosecute suspect
8be4d5374474600c3c4ca9f9b96907636313e3e8024a62a91015573ea0494631,2020-04,Gwent Police,Gwent Police,-3.284450,51.759527,On or near VICTORIA ROAD,W01001375,Caerphilly 001B,Unable to prosecute suspect
a169718648f4572ac0d9ade33f70e3aadaf0c5eb19f850871c417ed242c66cfc,2020-04,Gwent Police,Gwent Police,-2.995268,51.589803,On or near A4042,W01001685,Newport 014B,Suspect charged
2e6700099d3333df3a085c3382fbf94c189d60dcfe393d1c038eb5dfa18d4737,2020-04,Gwent Police,Gwent Police,-3.284450,51.759527,On or near VICTORIA ROAD,W01001375,Caerphilly 001B,Unable to prosecute suspect
a6d56761ef6b122fbafdb513e87f7195d727959d64695a93ec153b1eda81d4fe,2020-04,Gwent Police,Gwent Police,-3.216672,51.798471,On or near Sports/Recreation Area,W01001471,Blaenau Gwent 001E,Unable to prosecute suspect
27b8824fed503d20e52105d9346ea68a8fbe1d5f0dc870691af5754c77e461ff,2020-04,Gwent Police,Gwent Police,-3.208587,51.577684,On or near BUXTON COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
62078467ba18bef3c68d4dbee61627dec927b000858239afcc658562166959e9,2020-04,Gwent Police,Gwent Police,-3.161683,51.777673,On or near THE CRESCENT,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
95cd6909e5a08043da892dd4e0a1c01e1d566f39531c177108f6904e467be200,2020-04,Gwent Police,Gwent Police,-3.207327,51.780342,On or near MARKET STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
74c7784ff45310ec74021412b63348a12522e3d583d5d842f80cd86d4e5b82a0,2020-04,Gwent Police,Gwent Police,-3.016390,51.637772,On or near ABBEY GREEN,W01001505,Torfaen 013B,Unable to prosecute suspect
8a606d68b75d9f42602d9d4a86e78c846ab9f3e160afaecaf8e50833ba427a21,2020-04,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Unable to prosecute suspect
04cd0456e5f61bf9ee82b4b731b8d7fbd234921c7232f72592d1a43031c86c72,2020-04,Gwent Police,Gwent Police,-3.027211,51.684983,On or near ST HILDA'S ROAD,W01001515,Torfaen 006B,Unable to prosecute suspect
943d71afa26bd32b7c7215bcb3cc8c22c859b952b74d18033451efb81bad6f88,2020-04,Gwent Police,Gwent Police,-3.026525,51.607940,On or near HUMBER ROAD,W01001620,Newport 003D,Unable to prosecute suspect
09e3ca1b7e40543da31b717e7cf01e2ef16e9805c6169427059f614247f0d2ac,2020-04,Gwent Police,Gwent Police,-2.675529,51.635104,On or near ST DAVID'S CLOSE,W01001559,Monmouthshire 008A,Suspect charged
7bab0906e09c43c71b69cea6e0d623054ef80ad22df434f727629d131c38ba5f,2020-04,Gwent Police,Gwent Police,-3.236274,51.691123,On or near HEOLDDU CRESCENT,W01001336,Caerphilly 004A,Unable to prosecute suspect
d79b4f8a3e0286d9a29f587984dd4b6e42335972d11debb53e24dd9f97fe4dff,2020-04,Gwent Police,Gwent Police,-3.270230,51.592940,On or near CEFN ILAN ROAD,W01001330,Caerphilly 018A,Unable to prosecute suspect
5ef15fd64e94c56bf5fcb11209cf08f4ea16ef1cc034b410bd368297d8d74190,2020-04,Gwent Police,Gwent Police,-3.228642,51.584463,On or near LEWIS DRIVE,W01001371,Caerphilly 022A,Offender given a caution
590cdceb7aa561d47dfcc0e5af5785851e05d88350836f192b9cd58ed0cb0557,2020-04,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Unable to prosecute suspect
a81d53ddaddfdd9654d137f0229ca3a87c588a8d604705ae5f0281505fe12674,2020-04,Gwent Police,Gwent Police,-2.946895,51.591103,On or near RINGWOOD HILL,W01001606,Newport 008A,Unable to prosecute suspect
d332fe90ab73313c795d9d94b1e8114a286164ba87cd696e24f197005b1ba1bc,2020-04,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Unable to prosecute suspect
3d28895b9d2b003194340a7dea4ae7dc0d878fb8c128b747f4eadd84df0e02c0,2020-04,Gwent Police,Gwent Police,-3.002070,51.840697,On or near HEREFORD ROAD,W01001571,Monmouthshire 001D,Unable to prosecute suspect
cbb7fdc1c67071f37ddd49d247b1f9b6efb391b6d07a3b420d5c580db9bd5530,2020-04,Gwent Police,Gwent Police,-3.205463,51.582905,On or near DOL FRAN,W01001421,Caerphilly 022E,Unable to prosecute suspect
ac33a75fa69d39bdb8d8ea0e4ed937faa4cf667e05c53c1af3365d61fee8a51b,2020-04,Gwent Police,Gwent Police,-3.037094,51.694634,On or near LON Y BRYN,W01001496,Torfaen 004B,Unable to prosecute suspect
adb1a6f91db656384e5b099dfd69d43683609be568693789a61af24834a45cba,2020-04,Gwent Police,Gwent Police,-3.022771,51.821592,On or near TUDOR STREET,W01001557,Monmouthshire 001C,Suspect charged
1e02f1e383c19bd50fe7b4a7df0cbab3c78bff0362804032b28f8a6db61a9eac,2020-04,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Unable to prosecute suspect
7160d590f5861d42a029b62c30aa9a507f6aa54f7db060c3cdc72a57055f2c0a,2020-04,Gwent Police,Gwent Police,-2.935714,51.587937,On or near HENDRE FARM GARDENS,W01001668,Newport 010D,Unable to prosecute suspect
b21c3f8313d30c979e3a6a4abbe23ff72605d1a25d5e0b8fe5e027f709809716,2020-04,Gwent Police,Gwent Police,-3.085279,51.602277,On or near TY-ISAF PARK CRESCENT,W01001413,Caerphilly 017C,Unable to prosecute suspect
c7da49badebc285ab60725096653ad1876ec921c6ebc08ebd0e82ab124dc752e,2020-04,Gwent Police,Gwent Police,-2.741969,51.797967,On or near WONASTOW ROAD,W01001575,Monmouthshire 005D,Unable to prosecute suspect
62993cd34bbcf85d1eb519c7559c52f00841dd2b8a0105dbfcc84071d4580dcb,2020-04,Gwent Police,Gwent Police,-2.989854,51.591099,On or near CLARENCE PLACE,W01001693,Newport 013E,Unable to prosecute suspect
6ea6315bea89dadf88866f80928f1cca06ab3ad1d9be6776448dadd06c4138ce,2020-04,Gwent Police,Gwent Police,-3.219455,51.697854,On or near HIGHFIELD CRESCENT,W01001325,Caerphilly 003A,Unable to prosecute suspect
d949770a1efa52c93cb9be9977d3db160b8aab3c24faa7e2bbc6c754b7a0ddd8,2020-04,Gwent Police,Gwent Police,-2.813979,51.772036,On or near Petrol Station,W01001581,Monmouthshire 005E,Unable to prosecute suspect
ec1764035e78ebe32d1e0a492385cc7677c5b2d3db34ea87bd31be19cfd626c4,2020-04,Gwent Police,Gwent Police,-2.960965,51.583372,On or near COLLINGWOOD AVENUE,W01001642,Newport 013A,Unable to prosecute suspect
53759fb0ffa5ec7b2f21787446b60ce55d4f62f6b070741b862dc78903937066,2020-04,Gwent Police,Gwent Police,-3.017342,51.577017,On or near Sports/Recreation Area,W01001630,Newport 017B,Unable to prosecute suspect
8b43b0454eac4fc883bb0fbe8bf3e977535c3030068c88d3760d32a2b82b8e6a,2020-04,Gwent Police,Gwent Police,-3.071651,51.733481,On or near PISGAH CLOSE,W01001483,Torfaen 002B,Unable to prosecute suspect
62be19f6af1d757f3e59ec4e0afa779ac2b5c6d90c5474a2394107871531fe82,2020-04,Gwent Police,Gwent Police,-3.236645,51.592696,On or near HEOL LAS,W01001400,Caerphilly 019F,Unable to prosecute suspect
30ca42ea412e1369ea4d1946bdb5324c843a24b7d41991b8ce47ecd4f9150739,2020-04,Gwent Police,Gwent Police,-3.089625,51.604682,On or near ISAF ROAD,W01001413,Caerphilly 017C,Unable to prosecute suspect
1a99f5d6271479455bd8daac8d37bacd2284d15787e3422c8280aa06796a6c6e,2020-04,Gwent Police,Gwent Police,-3.191926,51.665047,On or near BRIDGE STREET,W01001350,Caerphilly 009C,Unable to prosecute suspect
12b80d2680947b72ab1291ad1c6422fdcfb4f0a07d19f0b96c8811ad9ce3e248,2020-04,Gwent Police,Gwent Police,-3.100026,51.615600,On or near FERNLEA,W01001411,Caerphilly 017A,Unable to prosecute suspect
0fc3bfe9c2a82540c38a82e11dc2fa1ad9f619046e9820552e20a8fdce8947dc,2020-04,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Unable to prosecute suspect
22cd019a42aefa97bbba31f8b3fb680e1453e02d33567dd3342f6b20d49dd0ca,2020-04,Gwent Police,Gwent Police,-2.961729,51.581972,On or near SOMERTON ROAD,W01001642,Newport 013A,Unable to prosecute suspect
3ea358625804f826a49d4653a68d1d309b8560ca15dd5b560467771df098075d,2020-04,Gwent Police,Gwent Police,-3.234383,51.655671,On or near DERWENDEG AVENUE,W01001363,Caerphilly 012A,Unable to prosecute suspect
8885b3540dbce4d86eb910d04e28fcf704bc10fcff97c8581d161b6c9e710964,2020-04,Gwent Police,Gwent Police,-2.993049,51.578744,On or near CHARLOTTE DRIVE,W01001662,Newport 018D,Unable to prosecute suspect
4b08745cc941f403688abdc01cbfb2b27aa6a8372d5ce34f00569c4d2a96184e,2020-04,Gwent Police,Gwent Police,-2.950396,51.583189,On or near Pedestrian Subway,W01001645,Newport 015D,Suspect charged
605a5943bbc8161b71d4c1afe5aeca31f9d104b30f46f65fef9df748fbcdd35f,2020-04,Gwent Police,Gwent Police,-3.020781,51.576546,On or near BEN JONSON WAY,W01001632,Newport 017D,Unable to prosecute suspect
30f97b0d8c9598ffbaf7b2b5511ef8c3268f017e27f5fcf4937b0aefeebd6104,2020-04,Gwent Police,Gwent Police,-2.998152,51.579789,On or near Hospital,W01001686,Newport 014C,Formal action is not in the public interest
6c86cccd817527b9ee30b046930ac3b68e5c55100937e547eed67f0af84d2d1e,2020-04,Gwent Police,Gwent Police,-2.752307,51.590264,On or near Supermarket,W01001589,Monmouthshire 010E,Unable to prosecute suspect
450d53b8e3a7292e4ec7256dab39ac83fddce4375ee950547a615045e5bd6411,2020-04,Gwent Police,Gwent Police,-2.974840,51.589669,On or near KENSINGTON GROVE,W01001612,Newport 011B,Unable to prosecute suspect
19d53f26477dc46efb50973deb88d954738a2596a303c14a4a763ccf975fea1b,2020-04,Gwent Police,Gwent Police,-3.254449,51.782771,On or near MAPLE AVENUE,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
1f15da0cbc56f9ed329809c4ce7f26066adabfa6f9061b8099ff456a83d10bcb,2020-04,Gwent Police,Gwent Police,-3.211813,51.665797,On or near HEOL Y DDERWEN,W01001353,Caerphilly 007B,Unable to prosecute suspect
8fa8f6bb8dfac40c53d31be498e9d6d96c5dbc4c7da623345a5c9c7ef528512c,2020-04,Gwent Police,Gwent Police,-3.192783,51.648683,On or near GELLI LANE,W01001405,Caerphilly 011E,Unable to prosecute suspect
d63c72c1a5a663196f7bffb6c9e6e70d7b54bed7bd6a3bbf71916bd2f550e886,2020-04,Gwent Police,Gwent Police,-2.886283,51.597160,On or near BIRCH GROVE,W01001650,Newport 004E,Unable to prosecute suspect
929aeb0fe64bd784a0cb45505c03066845b44f49e1a2c5ea50e1f174f8d8c421,2020-04,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Unable to prosecute suspect
e37620fb5396e1fa7a8169cc121f12691add7b89a3e1a8faadc203d6e3f2d9aa,2020-04,Gwent Police,Gwent Police,-3.234383,51.655671,On or near DERWENDEG AVENUE,W01001363,Caerphilly 012A,Unable to prosecute suspect
7da722b8ccf949ea23a4360c8a87752863476bcd25413bfb03586c992f1b03e0,2020-04,Gwent Police,Gwent Police,-3.227241,51.615517,On or near BLUEBELL VIEW,W01001366,Caerphilly 019A,Unable to prosecute suspect
49573874808a88fb9fb1ce692fe3a3b0894be159b2dddb9535a0df27c629266c,2020-04,Gwent Police,Gwent Police,-3.496312,51.739684,On or near SPRINGFLELD GARDENS,W01001186,Rhondda Cynon Taf 001A,Unable to prosecute suspect
33e82e6e2c95b90d1ef46df16cd74cb52ea4202fe966f99d6a5e4816649122a1,2020-04,Gwent Police,Gwent Police,-2.942563,51.580590,On or near Sports/Recreation Area,W01001646,Newport 015E,Unable to prosecute suspect
fa39431660dad8e9c0f0130f7f13d9425ab037d4f87d6e23b6a22a67e2b2d2a0,2020-04,Gwent Police,Gwent Police,-3.031430,51.612177,On or near TONE ROAD,W01001617,Newport 003A,Unable to prosecute suspect
1a4b27d92cc19dad420693e416543bbd957f2efa14de38cfac95bce486534a9b,2020-04,Gwent Police,Gwent Police,-3.150532,51.768378,On or near BEECH TREE CRESCENT,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
0ed63793bca649e21b4789817ea6eed8bdf7aca3200336f110db90830254b9a1,2020-04,Gwent Police,Gwent Police,-3.237969,51.718782,On or near SCHOOL STREET,W01001384,Caerphilly 002C,Suspect charged
da74fd54b67418eb92b813a5a80101e9ba3db5d39f4094a8a3052edb867007b5,2020-04,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Unable to prosecute suspect
08fbd9e5590d079f9a6880abe9969d9cb56ffa9f8cb62f8bc7b6adae06a0e380,2020-04,Gwent Police,Gwent Police,-3.097035,51.604173,On or near COMMERCIAL LANE,W01001412,Caerphilly 017B,Unable to prosecute suspect
586f32bbdf162ee06be511ddf00abbc26bc17d87679669cc49c42c0c3dab5b3d,2020-04,Gwent Police,Gwent Police,-3.256059,51.743658,On or near BARKLEY STREET,W01001374,Caerphilly 001A,Unable to prosecute suspect
915223edd82d0e909440c6d621bc371c9ff8e1de392030b42084dbbb076fd904,2020-04,Gwent Police,Gwent Police,-3.286676,51.761886,On or near HIGH STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
91bcf18bb4f169e8c08a658f0841715481a242f802618ac62ca4c7db82ebe52c,2020-04,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Suspect charged
2737aeba0d60d657dd552fde0388e4c3759028c8b81ab5114ad31f8d11e264d6,2020-04,Gwent Police,Gwent Police,-3.040285,51.651419,On or near GREENMEADOW WAY,W01001503,Torfaen 009B,Unable to prosecute suspect
9489d161f0b0c99f6a6776b5e84903c6d03257f32c09971ff0c69e2c9a55371f,2020-04,Gwent Police,Gwent Police,-3.026157,51.557671,On or near Sports/Recreation Area,W01001689,Newport 019D,Suspect charged
b02c2d408b39e2bae8eb6af8306b8e83c3b6159da00d204ac566aadc077c3581,2020-04,Gwent Police,Gwent Police,-3.206463,51.784901,On or near Sports/Recreation Area,W01001456,Blaenau Gwent 004C,Formal action is not in the public interest
f7a1f4564b9e30a7acea27fa0625432d7a9ea08d77944609db04148cd816fd38,2020-04,Gwent Police,Gwent Police,-2.967729,51.614365,On or near LODGE ROAD,W01001626,Newport 001D,Unable to prosecute suspect
c0e5a361a2de13d4f883da9022eb0fa1808ad45c9e0d6e67cef03632133761f2,2020-04,Gwent Police,Gwent Police,-3.182765,51.740202,On or near Supermarket,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
fc60245e2228802fa99f1a4c29312bc629c56f294bd37b4789ee2241ed87fdc5,2020-04,Gwent Police,Gwent Police,-3.039160,51.643957,On or near NOLTON PLACE,W01001532,Torfaen 010E,Unable to prosecute suspect
94684ee228465e246e85082f4e01261c03c50db24c17fdf66881c2296ae729ab,2020-04,Gwent Police,Gwent Police,-3.037673,51.696517,On or near Sports/Recreation Area,W01001496,Torfaen 004B,Unable to prosecute suspect
d26dad316f94cf62120b9447466849b37239de8c46f2f8e1c2409e953f82df53,2020-04,Gwent Police,Gwent Police,-3.186590,51.656748,On or near Petrol Station,W01001403,Caerphilly 011C,Unable to prosecute suspect
959dfc59f04883a0dc8956065c14d42d075146e769020462506e33a55a306fd0,2020-04,Gwent Police,Gwent Police,-2.759532,51.587241,On or near THE AVENUE,W01001598,Monmouthshire 010F,Suspect charged
66eb643fb2f1c8a5ca6ad85cbf92db83761c448ff0472b5477281fb835b81164,2020-04,Gwent Police,Gwent Police,-3.031429,51.659266,On or near CHURCH WOOD ROAD,W01001521,Torfaen 007C,Unable to prosecute suspect
386d23ba2c5adfed662b16a16b7d2ab10b062c7a48e1ab5e457b0ddd65de2765,2020-04,Gwent Police,Gwent Police,-3.018652,51.824235,On or near Supermarket,W01001579,Monmouthshire 001E,Suspect charged
039e7c1e8e9cd2dde3b2e5d03e7c105698c9703aaf6ceda8e68fabea49a36729,2020-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Unable to prosecute suspect
100c985c49051498f4a10c505c1b24fe418031581ff43d6bb5ac4dbefb9c83f4,2020-04,Gwent Police,Gwent Police,-3.194991,51.665043,On or near Shopping Area,W01001350,Caerphilly 009C,Suspect charged
0cf9c4204937b4b6f5ddc207c49a4ae43ee88e7443434e557b1ed3b1f2b8969a,2020-04,Gwent Police,Gwent Police,-3.243030,51.721210,On or near GEORGE STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
020ae626a9c75ab5ca1b93672abf523ee0ec166b9fb91f331d3de8e37bda4169,2020-04,Gwent Police,Gwent Police,-3.180891,51.653299,On or near ALDER RISE,W01001401,Caerphilly 011A,Unable to prosecute suspect
834cad48cf1df7339f0c63fd53c970090ef8b489667e5ae231bc799e026ff934,2020-04,Gwent Police,Gwent Police,-2.983889,51.593631,On or near BISHOP STREET,W01001676,Newport 007B,Suspect charged
c93897f4be35326043795125c74cdbcadfa9622b4827058a4d2777dce4d64565,2020-04,Gwent Police,Gwent Police,-2.982934,51.594169,On or near DEAN STREET,W01001676,Newport 007B,Unable to prosecute suspect
3f50816ca22b820fc984706d3d9fb79b13d3dbac0d456e1b70a9f5a35eb29e11,2020-04,Gwent Police,Gwent Police,-3.079400,51.603356,On or near HERBERT AVENUE,W01001408,Caerphilly 016B,Unable to prosecute suspect
fcd16d408c0fd7384aa75dfa5087a21a81587658a1a262ce6e3982d24feac90f,2020-04,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Unable to prosecute suspect
7930fd2d590bb7e6ee7b89032a3c1c7b1e303527e4b83d3c2032e2d370d8af39,2020-04,Gwent Police,Gwent Police,-2.995802,51.575250,On or near PRICE CLOSE,W01001660,Newport 018B,Unable to prosecute suspect
2fd753d1b9b07954ae64d18ddeff36c9873a688e8f0a6ca3fbe48b694d4ba5d8,2020-04,Gwent Police,Gwent Police,-2.995802,51.575250,On or near PRICE CLOSE,W01001660,Newport 018B,Unable to prosecute suspect
9428bc940d03304188e729102ee02b3085c654bac676e42f0d305175a3ed28b0,2020-04,Gwent Police,Gwent Police,-3.218100,51.571849,On or near STATION TERRACE,W01001425,Caerphilly 024D,Formal action is not in the public interest
ea056a69b2b75085bd6ff28b8abbaa5a12823b62014fb63c75ee8e2780648c92,2020-04,Gwent Police,Gwent Police,-3.237506,51.657805,On or near OAK TREE DRIVE,W01001363,Caerphilly 012A,Unable to prosecute suspect
c97665f149dd49f03b8421b1448651615c19144304311789675fc06d5c588189,2020-04,Gwent Police,Gwent Police,-3.027713,51.610663,On or near LAMBOURNE WAY,W01001617,Newport 003A,Suspect charged
bf647719fa242ff714d921ea009fa67551b19f26cffdac56011f18a8531bd61f,2020-04,Gwent Police,Gwent Police,-3.237060,51.717820,On or near LONG ROW,W01001385,Caerphilly 002D,Suspect charged
5a4e9f53538dbba5f2ad888cb3db30d162a60258855c6dcaae6a2742cfdfed62,2020-04,Gwent Police,Gwent Police,-3.217140,51.661732,On or near WARNE STREET,W01001389,Caerphilly 007E,Suspect charged
45717a8b1bc68a2b301db06a0ef40b29494763092ebbe55f7fdc3f797fb4c94b,2020-04,Gwent Police,Gwent Police,-3.021266,51.651568,On or near TUDOR ROAD,W01001506,Torfaen 010A,Suspect charged
2ea99a6a287f6e9df2303026fe570b6fc8997817334dbbc5646864dae4c5c3ac,2020-04,Gwent Police,Gwent Police,-3.077364,51.606405,On or near ARRAN CLOSE,W01001407,Caerphilly 016A,Unable to prosecute suspect
d295deeab78189565587ef16ed0b5e03651d97c8fea62a41e6aca4c70c3087bc,2020-04,Gwent Police,Gwent Police,-2.990649,51.579214,On or near FRANCIS DRIVE,W01001662,Newport 018D,Unable to prosecute suspect
40511e1a02a2e3cc0cbc2d9452021e429d995e3e4a2dc5483210c08eb7442638,2020-04,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Unable to prosecute suspect
bda065928bdfe7cfc020bfc0c16e6364cf1e74efda38a31f33b13087377ba9a0,2020-04,Gwent Police,Gwent Police,-3.003531,51.592035,On or near QUEEN'S HILL CRESCENT,W01001603,Newport 012C,Unable to prosecute suspect
e6c65f4260770dc2858acc159e128cb8e235609a63d2b6e6318b0bdde8c04110,2020-04,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Suspect charged
7a4db5f5b791a28dbafa0053a0d352f41abca8715e118ce019bad3f2d3f7c9a2,2020-04,Gwent Police,Gwent Police,-3.031130,51.613609,On or near TRENT ROAD,W01001621,Newport 003E,Suspect charged
9d0840f7fa2d7cd7e5ba94e48053519b93f5bcb4707cedffc198f756fbed8368,2020-04,Gwent Police,Gwent Police,-3.238346,51.576160,On or near CAE'R FFERM,W01001399,Caerphilly 023E,Unable to prosecute suspect
e3cc90fe6abcb050ee5a48b59922c49542ac9477929672a4c82df4397dc14121,2020-04,Gwent Police,Gwent Police,-3.027007,51.652957,On or near Shopping Area,W01001528,Torfaen 010D,Suspect charged
12b9ff77ed6dc6226763820efef1f352fa3f3402b39e701e5fef3b1bb9647fea,2020-04,Gwent Police,Gwent Police,-3.236222,51.654708,On or near LANSBURY AVENUE,W01001364,Caerphilly 012B,Unable to prosecute suspect
39535371f491808be8616ba5f7402783eac83ffb49aeb77e27e85aff15489e44,2020-04,Gwent Police,Gwent Police,-3.223061,51.800905,On or near SUMMERFIELD ROAD,W01001471,Blaenau Gwent 001E,Unable to prosecute suspect
b319a4cc68c778992a39dfc1bd66b30cb3fcf1f2546eb515f70b8b42a3b3c6e3,2020-04,Gwent Police,Gwent Police,-3.010807,51.826380,On or near OXFORD STREET,W01001580,Monmouthshire 002E,Unable to prosecute suspect
bbf671736c9556cb1a97f407dcebcb707abbf934a55b0e223bbf51a565b3b07c,2020-04,Gwent Police,Gwent Police,-3.021079,51.557032,On or near Supermarket,W01001689,Newport 019D,Unable to prosecute suspect
ffa4df065ec9c1b3f707ae60fb1670241367fe0a94f5fea0e22cf4beb3ca709a,2020-04,Gwent Police,Gwent Police,-2.973031,51.580683,On or near AMELIA CLOSE,W01001644,Newport 013C,Suspect charged
f078fedcddda2fd6a67f3a9725325a291bb9454547a3f004d4bc6885194a6ee1,2020-04,Gwent Police,Gwent Police,-2.813887,51.582228,On or near OLD BARN COURT,W01001591,Monmouthshire 011E,Unable to prosecute suspect
af1a4fa0c4e9eb8661bd4adfe95a89994be55e1315cb9fd4292aa2bf9b7311e4,2020-04,Gwent Police,Gwent Police,-2.982339,51.588662,On or near ORIEL ROAD,W01001692,Newport 011E,Unable to prosecute suspect
4cbb523b6d469fc0c8963a1168888dcdfdf0d530b56a690159c4d3cd5a4a6c95,2020-04,Gwent Police,Gwent Police,-3.005990,51.584443,On or near CAERAU ROAD,W01001605,Newport 014A,Unable to prosecute suspect
e4e36e884b548293f48df60c158c32863d0857fe9afd4086814f4bf406c8bc86,2020-04,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Suspect charged
c561eb2c6d3c378101034ef9e7eaa4d5ae9d247b1b58869cf7776212bdfbf93d,2020-04,Gwent Police,Gwent Police,-3.041110,51.662211,On or near CENTRAL WAY,W01001538,Torfaen 009D,Suspect charged
b38d42c50179ff1634108e7875e084a6f3bbda8ed682e8d29ccfa57fd0720516,2020-04,Gwent Police,Gwent Police,-3.041110,51.662211,On or near CENTRAL WAY,W01001538,Torfaen 009D,Suspect charged
7ea2742e0d0d7bf3f19047ab3d009e6a6e86fb6ad6905a69ab6514d7df7147ae,2020-04,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
40318c11b5bad1fe75226acb6892aed7766d6d72bbebd3913ba90586a9c29fa1,2020-04,Gwent Police,Gwent Police,-3.081602,51.777844,On or near Parking Area,W01001488,Torfaen 001B,Unable to prosecute suspect
e0b20cadadd92e787927c6fe4baa68af4e731235b7501acf3f752213cab10dbb,2020-04,Gwent Police,Gwent Police,-3.088186,51.602475,On or near TY-ISAF CRESCENT,W01001413,Caerphilly 017C,Suspect charged
30ff3e5d0aba8b71fc3138bccf7793de58d83b49320d3e71a3643d87bfa2152a,2020-04,Gwent Police,Gwent Police,-3.221605,51.578808,On or near TAFWYS WALK,W01001370,Caerphilly 023A,Local resolution
432990c6d9276378aa2ac0869f189b8f7fa6930c35e7087464d3d527712855e0,2020-04,Gwent Police,Gwent Police,-3.001687,51.605322,On or near BRYNGLAS COURT,W01001682,Newport 006C,Unable to prosecute suspect
81c611ebebb5f5cb6d4333ccbb9d3a4beea222740a3d149e6a84fa2b121a7d6d,2020-04,Gwent Police,Gwent Police,-2.963324,51.587085,On or near LLEWELLIN STREET,W01001611,Newport 011A,Unable to prosecute suspect
1231075b0cd420e533fba09e0e7c57e541731a06a65a01bcc4b2881628e3a5a2,2020-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Suspect charged
2d8392a0531b3fa9e57b71eff039e18a26dcaa13cfe6056b956884950cc614b3,2020-04,Gwent Police,Gwent Police,-2.930742,51.588993,On or near DIBDIN CLOSE,W01001666,Newport 010B,Unable to prosecute suspect
7a5b92e383448a2969a6c0aa50729a8d65e9719890c673e1cee59d4536658a57,2020-04,Gwent Police,Gwent Police,-2.999241,51.583358,On or near CLIFTON ROAD,W01001687,Newport 014D,Unable to prosecute suspect
7c28b382f57649ac244eb28679aa8fb1ae0aa508629ac7fe166f8343caf9b564,2020-04,Gwent Police,Gwent Police,-3.014180,51.607400,On or near BETTWS LANE,W01001618,Newport 003B,Formal action is not in the public interest
3985ad347961911c2301691daa5702018d3071693f4e793371a0b5ae3c55b325,2020-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Suspect charged
