Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ba749c4a61f14af2080dbb3284275eb09c5400594635f9f4d7431ddcc62e78dd,2021-01,Gwent Police,Gwent Police,-3.231404,51.575073,On or near LON-Y-WERN,W01001423,Caerphilly 024B,Unable to prosecute suspect
9d54ca7c3f56e01f456693810b33253f8b63ac21a60510bb7bb4b58988c87a5a,2021-01,Gwent Police,Gwent Police,-3.229679,51.716315,On or near JUBILEE ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
3e974cad245a373b58fa4597410125e2420191abd830ab55785669f30b3eaf11,2021-01,Gwent Police,Gwent Police,-3.219177,51.668140,On or near Petrol Station,W01001388,Caerphilly 007D,Unable to prosecute suspect
dfcd5d4d8de2e1464fb64fe602232651c9a186f26386e0f4a5872a4773829148,2021-01,Gwent Police,Gwent Police,-2.925835,51.594013,On or near DAWSON CLOSE,W01001667,Newport 010C,Unable to prosecute suspect
1c7d4de5eca8c1a29259dd4a3e9d2cb92b52a619ecd99481ba181c83e5692810,2021-01,Gwent Police,Gwent Police,-2.941886,51.572989,On or near QUEENSWAY MEADOWS,W01001649,Newport 004D,Unable to prosecute suspect
d422fe26172dbef402850546384c580855b41f0b95687dcde6b0c57c34d0f26b,2021-01,Gwent Police,Gwent Police,-3.144391,51.665332,On or near VICTORIA TERRACE,W01001382,Caerphilly 010C,Suspect charged
407f26ca060beb12d9e9a7a056ae110fb913ace9293eb065815e64f56c9db4ef,2021-01,Gwent Police,Gwent Police,-3.163899,51.766340,On or near RAILWAY TERRACE,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
45ba47b18476eb37e49ae952dfc06ce11aba45ef59ba681ff3823aa68dc20b55,2021-01,Gwent Police,Gwent Police,-3.242349,51.592762,On or near BLAEN IFOR,W01001397,Caerphilly 019E,Unable to prosecute suspect
11bfcd356170461f6d191f620a748f7d7aaf2500cb846c6c4ef60b2b97c43eb1,2021-01,Gwent Police,Gwent Police,-2.935714,51.587937,On or near HENDRE FARM GARDENS,W01001668,Newport 010D,Unable to prosecute suspect
ce706187008798a70eea3ed62c7fe73cf2d0b3dd610e1e327b920ad046ddf269,2021-01,Gwent Police,Gwent Police,-3.086092,51.608501,On or near ALMOND AVENUE,W01001410,Caerphilly 016D,Suspect charged
c6c761355a3a161eeb6fc5f787ec278d1f8433181e5389c5f7a193774a16785d,2021-01,Gwent Police,Gwent Police,-2.833774,51.584489,On or near LANGLEY CLOSE,W01001572,Monmouthshire 011A,Suspect charged
2666779e1f2ee08ede05c3eb0be151e68a6c0a51d446df194d3770878cc02e90,2021-01,Gwent Police,Gwent Police,-3.094469,51.603136,On or near Parking Area,W01001412,Caerphilly 017B,Suspect charged
0af0ea6ff0b60e4107d86b54bd2d3e2c373e7aa93d4eac433bf724cea61f014f,2021-01,Gwent Police,Gwent Police,-2.988922,51.579436,On or near Parking Area,W01001661,Newport 018C,Unable to prosecute suspect
e3ebad1c264306cd10980815ca54cf83c6eb700dbdb55d6ff58838b50c047b05,2021-01,Gwent Police,Gwent Police,-3.247074,51.773471,On or near Parking Area,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
6dff96538944316062ac953b1211ae3b40f61a6a3cea7215a91216a52c0971a8,2021-01,Gwent Police,Gwent Police,-3.232993,51.765195,On or near WHITWORTH TERRACE,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
af15c511ce71e568853c3b6b416aca9f25c37b23a6952060022d6081ec95e2d5,2021-01,Gwent Police,Gwent Police,-3.197226,51.769476,On or near ASH GROVE,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
cbf2d03ffb65d1f594ae4a7376f906db66e91ff953527ba40f551152afb4ad8e,2021-01,Gwent Police,Gwent Police,-3.197226,51.769476,On or near ASH GROVE,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
e40bcdc3866afdac869a05facecd301323c6ee96a598255c286bd0b79a5df343,2021-01,Gwent Police,Gwent Police,-2.740925,51.589797,On or near CASTLE LODGE CLOSE,W01001589,Monmouthshire 010E,Unable to prosecute suspect
815773dc009bd9d69925c9453d739e6421b4025335f13d86cbbfbd295bcf6cc2,2021-01,Gwent Police,Gwent Police,-3.182005,51.592756,On or near MARY STREET,W01001346,Caerphilly 020D,Unable to prosecute suspect
e5721041f33939e794824b93bec13d36929cfdf3b52350aa1897d0e00962fb1e,2021-01,Gwent Police,Gwent Police,-3.007281,51.835491,On or near Sports/Recreation Area,W01001571,Monmouthshire 001D,Unable to prosecute suspect
801c4830be30e3696292c12f62999d1e28fffe8c2cbf437441d5869e74b9dfb2,2021-01,Gwent Police,Gwent Police,-3.240171,51.685525,On or near HEOL PENCARREG,W01001339,Caerphilly 004D,Unable to prosecute suspect
44d6cf739f6cd2b6a30b69d4dee5bd71db141762f4137fdfb9cd5ee6ce96e3a0,2021-01,Gwent Police,Gwent Police,-3.035241,51.661597,On or near BRYN CELYN ROAD,W01001539,Torfaen 009E,Unable to prosecute suspect
cdc26038c453f0d81ed1ffb7dd7598727634bbe9d8c05bdca302a8cd49d51a61,2021-01,Gwent Police,Gwent Police,-3.015039,51.555879,On or near MORGAN WAY,W01001688,Newport 019C,Unable to prosecute suspect
3300ca9e471e29e3ccc2c530499dad6bc4d4ce43465aae709303da21217a007c,2021-01,Gwent Police,Gwent Police,-3.283575,51.649946,On or near Police Station,W01001378,Caerphilly 013B,Unable to prosecute suspect
830b0582060a41b796e0081132fdec4d2b5346100146e6cda13375cff87f232c,2021-01,Gwent Police,Gwent Police,-3.166001,51.592952,On or near DICKENS COURT,W01001345,Caerphilly 021C,Unable to prosecute suspect
5084eb0f1a8bc69540802c6f37e447551a45d7ff6f3b8a6acdb5c66d81deebaa,2021-01,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Unable to prosecute suspect
554a29cc9fc4593f292404906a3f314f7fb5160225e7673700ca52fcba37c344,2021-01,Gwent Police,Gwent Police,-3.288350,51.770814,On or near PEN-Y-DRE,W01001428,Caerphilly 001E,Unable to prosecute suspect
75333d193529742bb0690a5489a7e8b02e989306332b48a1d0cd64b113346a34,2021-01,Gwent Police,Gwent Police,-2.961910,51.583005,On or near COLLINGWOOD CLOSE,W01001643,Newport 013B,Suspect charged
7d8bde1b55f392ae7f5fa9cd34737da07c2e3e84151572900f6f5a9be1af79c4,2021-01,Gwent Police,Gwent Police,-3.207853,51.785363,On or near BEAUFORT ROAD,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
02829ce849923bdceabd82d936c9bf9dc009bec7300930e6b2ae96bb928553a1,2021-01,Gwent Police,Gwent Police,-3.233086,51.656872,On or near FOREST AVENUE,W01001363,Caerphilly 012A,Unable to prosecute suspect
71581cd0fb9aa92873f0786588d7efa0dc14da2311fee33e841cb2045a465b90,2021-01,Gwent Police,Gwent Police,-2.949684,51.587807,On or near PARRY DRIVE,W01001610,Newport 015C,Unable to prosecute suspect
a6e06ff8780e1a0e3f54b4e733f4ac3eff0e6192b2c2259c89b78b868b1ccfec,2021-01,Gwent Police,Gwent Police,-3.247402,51.769592,On or near PARK ROW,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
99488e63a36f31dc64fade3069ccafc40e330ce156c5a8ae9e42c38fbf5ca3b6,2021-01,Gwent Police,Gwent Police,-3.215402,51.782498,On or near ALFRED STREET,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
d0341a645d7da03cb34ded73f6796c133284084b6824af1d9f157cb57205ea97,2021-01,Gwent Police,Gwent Police,-3.035311,51.577750,On or near BASSALEG ROAD,W01001671,Newport 016D,Unable to prosecute suspect
c117d1c231593f2a43952e13e041741217de7b156c8552060d914fd3905affba,2021-01,Gwent Police,Gwent Police,-3.046067,51.651449,On or near RAVENSCOURT,W01001503,Torfaen 009B,Unable to prosecute suspect
dcb1680c47207e7fc4ac5bba1a6f417fb88c145f5272220bf991a8b5d67bc86c,2021-01,Gwent Police,Gwent Police,-3.207932,51.778007,On or near BETHCAR STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
65bb06273114056cb8659deb1a6569ff6ed0f3fa06ba3c3cbe6fa1be5fd0aaa2,2021-01,Gwent Police,Gwent Police,-3.066588,51.740469,On or near TY-GWYN ROAD,W01001482,Torfaen 002A,Unable to prosecute suspect
dcbee4674c2787cf146f56f33a87c5fab62dffe1010fd79a464e155eb1eea708,2021-01,Gwent Police,Gwent Police,-2.951207,51.581258,On or near MOORLAND AVENUE,W01001645,Newport 015D,Unable to prosecute suspect
c4bafa85cd20cc4caceafd91de8e1125f2d1b2b035fa4133ebde3cd85c604910,2021-01,Gwent Police,Gwent Police,-3.205242,51.771705,On or near PLANTION ROW,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
a22c44234c56240cf7a9afff8101722b899dbca4ca008b8d828a6e0d710ff7fb,2021-01,Gwent Police,Gwent Police,-3.220753,51.670812,On or near HIGH STREET,W01001387,Caerphilly 007C,Unable to prosecute suspect
a25dc7477a33657fabe5e99f0c4bd9116b5cf47bf396c9a40857358695543b51,2021-01,Gwent Police,Gwent Police,-3.263216,51.785239,On or near LAKESIDE CLOSE,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
3e4a7cb769f139705d0ec3c8943307ff748d9d39be767865d3d30ce73b94cc18,2021-01,Gwent Police,Gwent Police,-3.203343,51.663744,On or near CAE COLLEN,W01001349,Caerphilly 009B,Local resolution
a114e6c63c420ec2398b1a93755b7dfe108e4e4dfd6b0e02235bba06ce8a3393,2021-01,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Unable to prosecute suspect
d1af037b0d0778f1f6f6489f5c9a6812e7c0a3b8fddc8f949aaa5cdd23cae189,2021-01,Gwent Police,Gwent Police,-3.024814,51.675553,On or near BERKELEY CRESCENT,W01001516,Torfaen 006C,Unable to prosecute suspect
17b0c70d9161f4affc6be009cda1ff86eb21fb1f2ee9ee069c9e31de3994bd59,2021-01,Gwent Police,Gwent Police,-3.052523,51.645600,On or near Pedestrian Subway,W01001497,Torfaen 011A,Unable to prosecute suspect
e832f5c390e7a95c2b040e3d6858dd85e37dc57ed3d72b6cdcc97335af3b0e5c,2021-01,Gwent Police,Gwent Police,-3.176168,51.680240,On or near PENMAEN AVENUE,W01001391,Caerphilly 006F,Unable to prosecute suspect
d85cb4f4feef3161451ecc304dc4d9ba128e6a3d9b94782526bad96a2e1dafaf,2021-01,Gwent Police,Gwent Police,-3.157819,51.759791,On or near LANCASTER STREET,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
1d7c7e7ae8186159e5bfe822cd246fdb13201e9e1b13f4b29aec6dd74d59c493,2021-01,Gwent Police,Gwent Police,-3.185528,51.797576,On or near TWYNCYNGHORDY PLACE,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
aa175d5ac46d2860f0b343083500221d0d31dae8da398338a68e8e170db288dd,2021-01,Gwent Police,Gwent Police,-2.723715,51.589607,On or near CANTERBURY WAY,W01001578,Monmouthshire 009C,Local resolution
f28d412d28fc7a50959238347e9d8dd27c9d517b6cc468ae1994be5fc72d37e9,2021-01,Gwent Police,Gwent Police,-3.214353,51.667236,On or near BORFA PLACE,W01001353,Caerphilly 007B,Unable to prosecute suspect
145d0d2b1c33021b528c1048bf8bead81513dc8b28addcc46af1f1581cfce6ee,2021-01,Gwent Police,Gwent Police,-3.130324,51.501980,On or near NEW ROAD,W01001865,Cardiff 022C,Unable to prosecute suspect
a2a13051df6246386f230b52422cc9aafbf056b69f15734d5549782f0b0a9e5e,2021-01,Gwent Police,Gwent Police,-2.969180,51.584878,On or near FLEETWOOD CLOSE,W01001643,Newport 013B,Unable to prosecute suspect
e4651758b351c9ebfea72bcc94823ca7621f20e29994a6027adab3d4baec8259,2021-01,Gwent Police,Gwent Police,-2.952611,51.573838,On or near Further/Higher Educational Building,W01001647,Newport 015F,Unable to prosecute suspect
ded4e0caf4a2ff2b913ffe5ca0be4c1aa20de3d16b518dbdadbf6fb267538b1f,2021-01,Gwent Police,Gwent Police,-3.021306,51.650129,On or near WENTLOOG CLOSE,W01001506,Torfaen 010A,Unable to prosecute suspect
4411b74e36f4b5198fdb9ee5b7b07c5484ff210c386528ca7d2c4b425e8b798f,2021-01,Gwent Police,Gwent Police,-2.990849,51.581074,On or near DROVERS MEWS,W01001662,Newport 018D,Unable to prosecute suspect
0c72b1e51cfad00a6e6eb3839404655b0036a45c769b846dbe91019fcf65243e,2021-01,Gwent Police,Gwent Police,-3.277997,51.608357,On or near Pedestrian Subway,W01001332,Caerphilly 018C,Unable to prosecute suspect
6fc28af1f4d44ee372792e8c6bfbe5ff143f2d81cb4605928e269009f9e924d5,2021-01,Gwent Police,Gwent Police,-2.754515,51.587633,On or near DURAND ROAD,W01001588,Monmouthshire 010D,Unable to prosecute suspect
5deb35b294bea803b7bad35d9a802ead8b17b2c3876dd973dd3c1c00422f7b67,2021-01,Gwent Police,Gwent Police,-3.044140,51.583912,On or near EBENEZER DRIVE,W01001671,Newport 016D,Unable to prosecute suspect
66ffba7bbdd8543daa87995d2a81c5baf889ef4a348d5b53b487850b68388852,2021-01,Gwent Police,Gwent Police,-3.144445,51.739134,On or near ATTLEE AVENUE,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
e52da4ebc139f857f0338b6c345530cfb2d2b5ac78fb4367cf2cd3355a4f8295,2021-01,Gwent Police,Gwent Police,-2.909032,51.788980,On or near Sports/Recreation Area,W01001566,Monmouthshire 005A,Unable to prosecute suspect
ee119b6275b1dd5cb74cc1ae4a5ee6266af6e6a60d46719d458fa998bcc50148,2021-01,Gwent Police,Gwent Police,-3.014911,51.590300,On or near ALLT-YR-YN AVENUE,W01001602,Newport 012B,Unable to prosecute suspect
16f1e2ea56ec7a878af274a7a31d0bd767721d167edb9e54bfaddac7dffdef24,2021-01,Gwent Police,Gwent Police,-3.014911,51.590300,On or near ALLT-YR-YN AVENUE,W01001602,Newport 012B,Unable to prosecute suspect
cb25ae2efa08fcb3b82fa829342ff69d14d70c6685d02cce3061d25ffbacc5bc,2021-01,Gwent Police,Gwent Police,-3.133303,51.731437,On or near PARK PLACE,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
517877ff5fcdbff8e2553007f95c773b389c3d26679685f807f58fd0febf2d33,2021-01,Gwent Police,Gwent Police,-3.181603,51.738946,On or near AUBREY TERRACE,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
c944cdf5aba537fcaf81608c82db00458a7905a313299afcb1b7f6f0f77f1232,2021-01,Gwent Police,Gwent Police,-3.020092,51.656604,On or near ISCA CLOSE,W01001519,Torfaen 007A,Unable to prosecute suspect
be518ccec50a3f73dfd0815497ad51b43c8d770d0c9793e33d3735ff87751744,2021-01,Gwent Police,Gwent Police,-3.246889,51.765677,On or near CEFN PARC,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
9912c6f981af50f011c9481c882829291d63a119c4d5fc005656378016e61922,2021-01,Gwent Police,Gwent Police,-3.196876,51.797865,On or near Parking Area,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
eaee67a13ca0c1396d94d1c8b8f810fb360e9cd9d8309cf82aa237c0404ee535,2021-01,Gwent Police,Gwent Police,-2.667960,51.627369,On or near HEATHER CLOSE,W01001592,Monmouthshire 008D,Unable to prosecute suspect
b45b0245650b800a25aa5a34084d30a97c7fa06085d200a65fa88ce9f41eefc2,2021-01,Gwent Police,Gwent Police,-3.005137,51.690218,On or near FESTIVAL CRESCENT,W01001511,Torfaen 005B,Unable to prosecute suspect
f14ad9ec807174def2c385ae3b5e0eb42f387902a2ad13a413762207d247c1ac,2021-01,Gwent Police,Gwent Police,-3.227226,51.647069,On or near HEOL REES,W01001365,Caerphilly 012C,Unable to prosecute suspect
a6780ab4b1fec280521e05a68eccb40cc4aa22d519b70c785864f5e89cb65b85,2021-01,Gwent Police,Gwent Police,-3.037712,51.648906,On or near ELAN WALK,W01001526,Torfaen 010B,Unable to prosecute suspect
fce0b500a66ade4113db1bbdb50141d1f776a3654db49d8b095bb5bab0ec8dc9,2021-01,Gwent Police,Gwent Police,-3.046795,51.704321,On or near SOUTH VIEW,W01001491,Torfaen 004A,Unable to prosecute suspect
aa4d66bf202862e23e7e9f5caf5d7e7c92e0f7def6a2dc95b54c51f1a086050b,2021-01,Gwent Police,Gwent Police,-2.990280,51.582113,On or near RUPERRA LANE,W01001661,Newport 018C,Unable to prosecute suspect
f0e484252dba9f03749b2519853282a3e2563a32cbcb9fb4c75d5a8d144e900a,2021-01,Gwent Police,Gwent Police,-2.979809,51.587173,On or near MAY STREET,W01001690,Newport 013D,Suspect charged
82afd0c638a47a40540b9709d8bf43395e8bb409ef80519dd38ad419cf924bc5,2021-01,Gwent Police,Gwent Police,-2.979809,51.587173,On or near MAY STREET,W01001690,Newport 013D,Suspect charged
c12519ced238b0ca9bd6fa5dbcc21b0f8171d8fb7cc94289ea4d7f34f48178f3,2021-01,Gwent Police,Gwent Police,-3.277548,51.611923,On or near UPPER BRYNHYFRYD TERRACE,W01001332,Caerphilly 018C,Unable to prosecute suspect
a6e15b841e95aced02074f9a004ae97774ab98f340307ccb76e50d3a87a40fdb,2021-01,Gwent Police,Gwent Police,-2.854759,51.712008,On or near MONMOUTH ROAD,W01001565,Monmouthshire 006D,Unable to prosecute suspect
d5a6c7ee5b98ec5669ab990c103760cc18d1da9adef928c8911f2829079e0a9c,2021-01,Gwent Police,Gwent Police,-2.961910,51.583005,On or near COLLINGWOOD CLOSE,W01001643,Newport 013B,Suspect charged
778eae55792e0e087a891205cd98590a6f96089431b3a32e7b00d0b156260bf8,2021-01,Gwent Police,Gwent Police,-2.990152,51.572915,On or near ALEXANDRA ROAD,W01001660,Newport 018B,Unable to prosecute suspect
7a08856c7473a68297f51e65d0c6dda36e0d40063c978cd672dfadabb9d6c067,2021-01,Gwent Police,Gwent Police,-3.250697,51.580273,On or near HOLYHEAD COURT,W01001394,Caerphilly 023B,Unable to prosecute suspect
40d5e2115c7e1eeef0acc4b3f3ef3660bffaf148184f36ed0453b442f7c785e6,2021-01,Gwent Police,Gwent Police,-3.128769,51.628995,On or near TWYNCARN ROAD,W01001355,Caerphilly 015A,Unable to prosecute suspect
927bd8ca503791e09398f216fa489d332952f4b4e6ce3fbd8c9b5dbffe0b1379,2021-01,Gwent Police,Gwent Police,-3.252708,51.662796,On or near ST CATTWG'S AVENUE,W01001418,Caerphilly 008E,Unable to prosecute suspect
63a9c1b191a00056a2f4b86729deb032d05961d6fbaff85db14c77359d84a67b,2021-01,Gwent Police,Gwent Police,-3.270708,51.593483,On or near ILAN ROAD,W01001330,Caerphilly 018A,Unable to prosecute suspect
681ba3629dd0341754fbd256a2a2ab30acef0629afc75ca5ec670b1c506bac7a,2021-01,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Unable to prosecute suspect
83ebd14989920c59ab839483c65019a64eae6b32286c740089e21b5dcfc8daf7,2021-01,Gwent Police,Gwent Police,-3.252708,51.662796,On or near ST CATTWG'S AVENUE,W01001418,Caerphilly 008E,Unable to prosecute suspect
8e426f501ce899da2f95e405ac1ce622b250ef42275e3895f238799f17539f07,2021-01,Gwent Police,Gwent Police,-2.976051,51.584920,On or near WALSALL STREET,W01001644,Newport 013C,Unable to prosecute suspect
e46aaf2f10e6004bdb7253e00666817041f09da59475909d29ab343b5af4d982,2021-01,Gwent Police,Gwent Police,-3.038521,51.583701,On or near HIGH CROSS LANE,W01001674,Newport 009E,Unable to prosecute suspect
c5faf1850efe966088c12e086b25d511121df9cec64695e619c4e46e49dd09a8,2021-01,Gwent Police,Gwent Police,-3.057450,51.586517,On or near Parking Area,W01001672,Newport 009C,Unable to prosecute suspect
af1d5f1df1b71464c2e3e4ab7a6a7feef418e8a70880e6c3c74de0779d692d7c,2021-01,Gwent Police,Gwent Police,-2.969376,51.577144,On or near Sports/Recreation Area,W01001647,Newport 015F,Unable to prosecute suspect
60d5988e4b95840a4529a450c5b5c4bfe036d5ac5e91e54d83d224f4f7db6fe0,2021-01,Gwent Police,Gwent Police,-3.234780,51.633574,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
0d1b60007d88bcfdb259da23b62214a0ebdf856de21521150684d83367de0e19,2021-01,Gwent Police,Gwent Police,-3.283517,51.653004,On or near STATION TERRACE,W01001377,Caerphilly 013A,Unable to prosecute suspect
99f155010d6bcae3c4419fc29c8044de909a10655201c540995b3a934bca5d1e,2021-01,Gwent Police,Gwent Police,-3.030330,51.784059,On or near Park/Open Space,W01001564,Monmouthshire 003D,Unable to prosecute suspect
f762659231e1bbb952c5bf2de9d02d737cadfd5bf24aa722329435b67202f502,2021-01,Gwent Police,Gwent Police,-3.210213,51.581318,On or near BEDWAS ROAD,W01001373,Caerphilly 022C,Unable to prosecute suspect
321bc435d4dfcf7fcb28e12c0bab8b80fc14b0d6e4dc2ea8418bd4888c9a8190,2021-01,Gwent Police,Gwent Police,-2.988922,51.579436,On or near Parking Area,W01001661,Newport 018C,Unable to prosecute suspect
b26ae6ddffd67f3c5cdfd11726225bc571b4cb008477857da7c318fb97fc7449,2021-01,Gwent Police,Gwent Police,-3.026958,51.608592,On or near MONNOW WAY,W01001617,Newport 003A,Unable to prosecute suspect
6eda08e5769d623e2f215b1f86f2f3bf648069f5d3a19386edd68edfc014d878,2021-01,Gwent Police,Gwent Police,-3.232231,51.572034,On or near LON-Y-LLYN,W01001423,Caerphilly 024B,Unable to prosecute suspect
e9ac98571b658fa6cc1e4b984c9c832b818171cf369229cd7517ba23a182ad4f,2021-01,Gwent Police,Gwent Police,-2.987887,51.588256,On or near Sports/Recreation Area,W01001693,Newport 013E,Unable to prosecute suspect
6cde4a49a50d0c847b00200255737b72d6c8123a928f16824c85aba150eb79a1,2021-01,Gwent Police,Gwent Police,-3.223597,51.663121,On or near TRE-LYN LANE,W01001389,Caerphilly 007E,Unable to prosecute suspect
e6781a4ed843d610059146495faf043761f9872f0a3437a361f16d204a814a26,2021-01,Gwent Police,Gwent Police,-3.286800,51.760661,On or near MANEST STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
75f9084cbe5f89c66b6bc696baebf98e51ab7a220009404d406fcc6dbcf58ae6,2021-01,Gwent Police,Gwent Police,-3.215402,51.782498,On or near ALFRED STREET,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
af0b47fb50903d55bb069dd299da324cd11df4ff4da17dbcd7dfec34935bcc88,2021-01,Gwent Police,Gwent Police,-3.033457,51.607313,On or near RODING CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
dbd43165835c3b4bd252cf0dbaf2418c1a351f00a4707e0f64a2c84300130e7a,2021-01,Gwent Police,Gwent Police,-3.286800,51.760661,On or near MANEST STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
097e2986566a85d2f0c0ba09fb6931c500bed14e2dda82d3f0db2bc779bcf34b,2021-01,Gwent Police,Gwent Police,-3.285728,51.759630,On or near Police Station,W01001375,Caerphilly 001B,Unable to prosecute suspect
474875b1d0a8f00772fab731d163987dee32f415d975d5eabceec401f61730c0,2021-01,Gwent Police,Gwent Police,-2.670573,51.623344,On or near LORD ELDON DRIVE,W01001592,Monmouthshire 008D,Suspect charged
b1663d46166dde7c28247848e48b3861559bdd1090d8f021d2b5654d58280100,2021-01,Gwent Police,Gwent Police,-2.751679,51.638768,On or near CLEARVIEW COURT,W01001590,Monmouthshire 009D,Unable to prosecute suspect
c39b1bf2125bcf9d068e1aec90adfe2cf194221393d1c3656d77db41cb35b5e1,2021-01,Gwent Police,Gwent Police,-3.027569,51.676527,On or near ELM GROVE,W01001516,Torfaen 006C,Unable to prosecute suspect
ac2a616035141e5aea77ef0a63c3427452e2bbf0f0d7c901ab52db517c4d1451,2021-01,Gwent Police,Gwent Police,-3.137306,51.648577,On or near BRIDGE STREET,W01001327,Caerphilly 014A,Unable to prosecute suspect
aa21d1ff61df82285596565cdec44ee092651ed1ada16c8738399c506baaf3ba,2021-01,Gwent Police,Gwent Police,-3.217223,51.576831,On or near Further/Higher Educational Building,W01001373,Caerphilly 022C,Unable to prosecute suspect
5d2c83471e685f9fe3279f91225e4fcb8435b8b9805e8e87ac27f91896e61edc,2021-01,Gwent Police,Gwent Police,-3.000122,51.645807,On or near CAERLEON ROAD,W01001508,Torfaen 013C,Unable to prosecute suspect
68f50136e35637d5a26aa5a2d8320cb17351dad6556a059c214ace3793d61138,2021-01,Gwent Police,Gwent Police,-3.002860,51.652662,On or near TURNPIKE ROAD,W01001507,Torfaen 008D,Unable to prosecute suspect
32424c94743c6e220c1f555fb5785f8d375d5fad0e5f492d42d718bc122f22d5,2021-01,Gwent Police,Gwent Police,-3.040880,51.588400,On or near HIGHCROSS ROAD,W01001674,Newport 009E,Unable to prosecute suspect
039aa1af736cc7bfd59ad769cafe4332c18debe3846a4888d7cd9054291fe176,2021-01,Gwent Police,Gwent Police,-3.284450,51.759527,On or near VICTORIA ROAD,W01001375,Caerphilly 001B,Unable to prosecute suspect
b50ac1b37d9718f93cb41ae3bb6cfd8874791b87da6b2af043dfc31037530e51,2021-01,Gwent Police,Gwent Police,-3.037852,51.646162,On or near BLENHEIM ROAD,W01001526,Torfaen 010B,Unable to prosecute suspect
132e0b4d0c576ab5a1927f3cfa2e73bc09209318a28163f0c246457b9cdcbabf,2021-01,Gwent Police,Gwent Police,-3.254753,51.663017,On or near GAER PLACE,W01001414,Caerphilly 008A,Unable to prosecute suspect
969467e7850c750bf70a0b73eb6b89407bec7c5cb963a319de94b262b435bbe6,2021-01,Gwent Police,Gwent Police,-3.159517,51.766680,On or near Parking Area,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
5634a51ee47bf2c1639cd65ac5e1f57d1491edaef738f2c2d299aa4e4f478f32,2021-01,Gwent Police,Gwent Police,-2.995300,51.574095,On or near MENDALGIEF ROAD,W01001660,Newport 018B,Suspect charged
f511304bfeca26d91d124844569808f278f6081e1143ad26eb793e611888d970,2021-01,Gwent Police,Gwent Police,-3.240404,51.669689,On or near LLWYN ONN,W01001416,Caerphilly 008C,Offender given a caution
e9b70f3282c2996ee35ce711db65d16ac92547997f900b9538e7ede768c37124,2021-01,Gwent Police,Gwent Police,-3.134876,51.728311,On or near CASTLE STREET,W01001436,Blaenau Gwent 008B,Suspect charged
10239f68c1d1a2aaa9cfeb99614b5294e57485056b70b30b91f1c323c1a49d54,2021-01,Gwent Police,Gwent Police,-3.149092,51.697970,On or near TRINANT TERRACE,W01001358,Caerphilly 006C,Unable to prosecute suspect
e3a7f24366a5740a3993ba178376a80466dc0ee73cd170e7b59c1d5f69126fa4,2021-01,Gwent Police,Gwent Police,-3.237433,51.591429,On or near PENTWYN,W01001400,Caerphilly 019F,Unable to prosecute suspect
f98c8ea8965c17c08c36dc76ea0dd44371f51e0a150ec7c5dd97f19c862eb9e1,2021-01,Gwent Police,Gwent Police,-3.277997,51.608357,On or near Pedestrian Subway,W01001332,Caerphilly 018C,Suspect charged
9ee0ad7dcd880c51c9228cc95091e065f26d13d772f6020e05a5154032c1c358,2021-01,Gwent Police,Gwent Police,-3.159517,51.766680,On or near Parking Area,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
3aa8b1fe1dc7faa297363c816757fa63a949126cb9069b3577a62928c6c8f1f5,2021-01,Gwent Police,Gwent Police,-3.215838,51.666565,On or near FAIR VIEW,W01001388,Caerphilly 007D,Unable to prosecute suspect
4cb63189053cfcda438925748b3c0c4da666bd11120eb353889fa2230823d0a3,2021-01,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
