Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a1d9a171ed939c721c9612cd73208c82d6a78f24b00d194e28f365787bcde454,2020-05,Gwent Police,Gwent Police,-3.033075,51.666166,On or near MAESGWYN,W01001522,Torfaen 007D,Unable to prosecute suspect
c4a414eb53b1229716521214426f2f0c642e8dcb62627f6f86be5fdb1c9e03f9,2020-05,Gwent Police,Gwent Police,-3.081964,51.772365,On or near MORGAN STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
4c1ba719abbcf6c50e4c00e3c0080a3c72835c49c58922ac821bc7eba67f4bf0,2020-05,Gwent Police,Gwent Police,-2.931801,51.589272,On or near HENDRE FARM DRIVE,W01001666,Newport 010B,Unable to prosecute suspect
0ffaa10ef85cd7e5fff481d724da0dd47d087e7293a108a7bb89bbba21ebd4e2,2020-05,Gwent Police,Gwent Police,-3.236610,51.578651,On or near WEST AVENUE,W01001395,Caerphilly 023C,Unable to prosecute suspect
c3f43c935f9a9a951f0e7f576647046ff2928e3b44d01a0a6681985d227205ea,2020-05,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Unable to prosecute suspect
8d8417c3d6cf6379fd34969972599749ddee0aad65a46f24add126406126a31e,2020-05,Gwent Police,Gwent Police,-3.037898,51.586781,On or near Petrol Station,W01001674,Newport 009E,Unable to prosecute suspect
c1387953f7a0e49e1c435131d65ba4a6d7c2d08d4107b869e22b8bb2391d54ec,2020-05,Gwent Police,Gwent Police,-3.237939,51.587179,On or near HEOL TIR GIBBON,W01001393,Caerphilly 019D,Unable to prosecute suspect
e3452446c6c72b2f247016be2c371ce83305b23aefe149cacd6fe44ac273a79a,2020-05,Gwent Police,Gwent Police,-3.184317,51.622792,On or near GRAIG VIEW,W01001430,Caerphilly 015B,Unable to prosecute suspect
fd1e5bc2486865d2c19f0f536561465912fa3a05ddb0f14c2c3d8ef644a8fe0d,2020-05,Gwent Police,Gwent Police,-3.194860,51.669954,On or near Supermarket,W01001350,Caerphilly 009C,Unable to prosecute suspect
426009f776687891ba42af3a1f95e2833f528e59f24641f95ab82a8f0740247a,2020-05,Gwent Police,Gwent Police,-3.222606,51.777648,On or near HEOL-YR-YSGOL,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
f25a64ed6d6d5e35eb9a77600957286db39f6cbf48e6e1236e6234fa5c9495ef,2020-05,Gwent Police,Gwent Police,-3.226962,51.639420,On or near SPRINGFIELD,W01001369,Caerphilly 012D,Unable to prosecute suspect
397f70f14ba6eafeba3e256429b574cc94ea487001b718d5803ae58b46bf0748,2020-05,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Suspect charged
5f255d1cffa9ff1d89c0fc637c7656a87105b92d0abfe19cf280f234aa9b729e,2020-05,Gwent Police,Gwent Police,-3.211799,51.587758,On or near CASTELL Y FAN,W01001372,Caerphilly 022B,Unable to prosecute suspect
71aa799f8ad993b84c21c0a5a9935e8f532262bee7363d90c9df4c54ac6d8067,2020-05,Gwent Police,Gwent Police,-3.023950,51.683438,On or near CANAL CLOSE,W01001515,Torfaen 006B,Unable to prosecute suspect
b6b79d1dc7e6fe7470ebbbcee0456233ab821a605dc4e6af8013ff21c26a66ad,2020-05,Gwent Police,Gwent Police,-3.235613,51.642953,On or near BEDWLWYN STREET,W01001433,Caerphilly 013E,Unable to prosecute suspect
13775d6ef7fbf3ea160a1bfba4f53ff9be6cd00e8d96bb26fe5ea40199be1a76,2020-05,Gwent Police,Gwent Police,-2.990649,51.579214,On or near FRANCIS DRIVE,W01001662,Newport 018D,Unable to prosecute suspect
07c248a3e2484fc6ac11fed42a5c0521c1909a0adf5c9b54a936d76de3c12e7b,2020-05,Gwent Police,Gwent Police,-3.020562,51.654964,On or near Parking Area,W01001506,Torfaen 010A,Unable to prosecute suspect
de87b0f4c8eead526220951f08a358281bbef0845248c3cfab6ad76e6b978a11,2020-05,Gwent Police,Gwent Police,-3.001825,51.571575,On or near PORT ROAD,W01001660,Newport 018B,Unable to prosecute suspect
a54b35fff8fc178e8a9f5bc98c4bcb7ba97d5e74338ce3a6d484c0257d163067,2020-05,Gwent Police,Gwent Police,-3.218100,51.571849,On or near STATION TERRACE,W01001425,Caerphilly 024D,Suspect charged
e4d7d2cdae23bbd22c68177bdd779df22a15f40ba4715b3a0870d831e4e70c84,2020-05,Gwent Police,Gwent Police,-3.159048,51.757432,On or near Parking Area,W01001445,Blaenau Gwent 005C,Suspect charged
8824356d1ab2b6cbfe4cca712a8a168e6d4cd53e56b204e4d8b2786ac4c35605,2020-05,Gwent Police,Gwent Police,-3.291431,51.650211,On or near RHIWFER,W01001378,Caerphilly 013B,Unable to prosecute suspect
cf0c188518752fe0c3bc7975bdf5f9529b6f325bef67e1af545508ff1325779b,2020-05,Gwent Police,Gwent Police,-3.291431,51.650211,On or near RHIWFER,W01001378,Caerphilly 013B,Unable to prosecute suspect
17d1d59b1059505f8950be3c4fa671887698923d302c2dfb345e6a1294364eda,2020-05,Gwent Police,Gwent Police,-3.291431,51.650211,On or near RHIWFER,W01001378,Caerphilly 013B,Unable to prosecute suspect
ad454c98c7b62f6b121b35ddf9e0fb9789f01b5414cede4fe842a4ea45fce884,2020-05,Gwent Police,Gwent Police,-3.030831,51.642493,On or near CWRT BLEDDYN,W01001532,Torfaen 010E,Unable to prosecute suspect
f4cfff5e4aa16e0f2657effc3704634f213341ab18e801b5fd6348dd90b0b822,2020-05,Gwent Police,Gwent Police,-3.022771,51.656132,On or near GRANGE LANE,W01001519,Torfaen 007A,Unable to prosecute suspect
d8a1fa6d3e92c824d9eb9ac04cb1674c8906c81ed77ee7ff2acf390cfa2ace2f,2020-05,Gwent Police,Gwent Police,-3.026138,51.661227,On or near COMMERCIAL STREET,W01001521,Torfaen 007C,Suspect charged
276647233b78c595faa75f84ea6e8340ccf7c377ddb956a88bbd89d6637b8798,2020-05,Gwent Police,Gwent Police,-3.026138,51.661227,On or near COMMERCIAL STREET,W01001521,Torfaen 007C,Suspect charged
a0fb891d25c0e15a700940671548bc7146fc88ca533e742adfa3ccda0904f914,2020-05,Gwent Police,Gwent Police,-3.044933,51.706433,On or near MALTHOUSE LANE,W01001524,Torfaen 004D,Unable to prosecute suspect
81b40a07c5fa8df2305b8d473ea4cc78e0eb80ddce8d713bc6e7b3ed11d306f7,2020-05,Gwent Police,Gwent Police,-3.027663,51.817233,On or near MERTHYR ROAD,W01001564,Monmouthshire 003D,Unable to prosecute suspect
a2746f9721d6e94589bc7df67eb52bee6c9dde9f42c04eaa3c217a174c28c6bf,2020-05,Gwent Police,Gwent Police,-3.188620,51.594523,On or near LLANFABON DRIVE,W01001341,Caerphilly 020B,Unable to prosecute suspect
c657895ab451167147c004264144b7bfdfd639fd67f79d4e7e0205d23556ae7b,2020-05,Gwent Police,Gwent Police,-3.024423,51.661467,On or near Parking Area,W01001522,Torfaen 007D,Unable to prosecute suspect
067ac7bae9453d20676a0e4bc0b960eb0509355bbd66f3d5b6490477c19c338d,2020-05,Gwent Police,Gwent Police,-3.230326,51.760394,On or near VALE VIEW,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
beb039f8ee54938966991d33ee34bdb694daa2520286e40cca43df73ab9dbca4,2020-05,Gwent Police,Gwent Police,-3.180891,51.653299,On or near ALDER RISE,W01001401,Caerphilly 011A,Unable to prosecute suspect
2d1c3bc682c3fa859d84fb48a1ece19e9a1e0817dd8621e39e08a304b77fc6b3,2020-05,Gwent Police,Gwent Police,-2.969510,51.587483,On or near WALMER ROAD,W01001613,Newport 011C,Unable to prosecute suspect
010fb37ed5c31d93043384cb17678166642ae10f9be8afb539493241651e167e,2020-05,Gwent Police,Gwent Police,-2.838290,51.579745,On or near KENSINGTON PARK,W01001572,Monmouthshire 011A,Unable to prosecute suspect
23b978fcba7a39dbcae91873cb4e2333744ab748c7262cb4c337f201918f15dc,2020-05,Gwent Police,Gwent Police,-3.111000,51.616063,On or near RAGLAN STREET,W01001411,Caerphilly 017A,Unable to prosecute suspect
53f6ae17fb165d7c8487a78ce6b47a0f888eb90a5dcbae247873553f5665efc9,2020-05,Gwent Police,Gwent Police,-3.202286,51.653864,On or near BROADMEAD,W01001402,Caerphilly 011B,Unable to prosecute suspect
e17cb43801fed9388a7b34eb99070b6c435d902deaa38cff7cc9644c8329dfd6,2020-05,Gwent Police,Gwent Police,-3.202286,51.653864,On or near BROADMEAD,W01001402,Caerphilly 011B,Unable to prosecute suspect
c67d81c626ef23e4ddc71bf5828f812c6ca7ed08eb128660dbcf0d3bae26126a,2020-05,Gwent Police,Gwent Police,-3.183226,51.801034,On or near GURNOS ESTATE,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
bcce3163c7ff353dfbd0c6c3b23fb488f40eb05dffaefcb552a5d156290f7664,2020-05,Gwent Police,Gwent Police,-2.991348,51.590736,On or near Nightclub,W01001693,Newport 013E,Unable to prosecute suspect
71ad31e248250e6b04205b16b865313f4068feb25a5102de9798b8df95e44d9e,2020-05,Gwent Police,Gwent Police,-3.032573,51.714032,On or near MOUNT ROAD,W01001525,Torfaen 003A,Unable to prosecute suspect
0c9d7ed86320dae0ee6411dfe17f6f11da763f92d058818498504baf1ba5abff,2020-05,Gwent Police,Gwent Police,-3.179092,51.617944,On or near MILL STREET,W01001431,Caerphilly 015C,Unable to prosecute suspect
f1d790832976bd30c7c6098913ca5830276b4dbbe1bf5e31633b7d305d08b734,2020-05,Gwent Police,Gwent Police,-3.232623,51.717552,On or near ALEXANDRA ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
678f1b67d745b62dbbe0a885c67d4325538882937b8feeea15e326be84ab9669,2020-05,Gwent Police,Gwent Police,-3.173636,51.798657,On or near Parking Area,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
a24b5db7b14c33d8644f1a679ff0a3d10fbb52315e6ca5effe2ca13c6294fae7,2020-05,Gwent Police,Gwent Police,-2.958626,51.584713,On or near LIME CRESCENT,W01001607,Newport 015A,Unable to prosecute suspect
c8bc643710fcd2ef7bf6281b568b0ee6e147a5ccf334ecc064aa741e2ccce77f,2020-05,Gwent Police,Gwent Police,-3.135607,51.647110,On or near Pedestrian Subway,W01001327,Caerphilly 014A,Suspect charged
2161d34ec04e2e62c46cb6211165f3e3560da60d322254b9548ab39790f73ef3,2020-05,Gwent Police,Gwent Police,-3.017683,51.558041,On or near DUFFRYN WAY,W01001688,Newport 019C,Suspect charged
e88d9c6c2fd02b23ed87d0c81f96e2561ec0f91d05f41cc04c8fe4ecd3a290aa,2020-05,Gwent Police,Gwent Police,-2.958626,51.584713,On or near LIME CRESCENT,W01001607,Newport 015A,Unable to prosecute suspect
d6e7a6cf1b76fdfbfebbba052babe997f67667a394f8957447d9acd5a64ca4a1,2020-05,Gwent Police,Gwent Police,-3.194860,51.669954,On or near Supermarket,W01001350,Caerphilly 009C,Unable to prosecute suspect
6da9270ed280a3633ceaf63086f4a62153e2907ec31c422b3fa5578cb80327d4,2020-05,Gwent Police,Gwent Police,-2.732703,51.806036,On or near Sports/Recreation Area,W01001577,Monmouthshire 004E,Unable to prosecute suspect
53ef1f1174c466fe4573fe9f7739baafec9c135bf5015e2ea7a4a9922ea36296,2020-05,Gwent Police,Gwent Police,-2.996712,51.585880,On or near Nightclub,W01001687,Newport 014D,Unable to prosecute suspect
bac14202c989aa35f69db4336f0e94bd6cb22057b72b4549a53d2ca79d46e1c8,2020-05,Gwent Police,Gwent Police,-3.006392,51.588890,On or near Parking Area,W01001603,Newport 012C,Unable to prosecute suspect
74bd7bd304839b35b641ced6d22d604d6bf2fb7469cdae00eb675020294836b8,2020-05,Gwent Police,Gwent Police,-3.030892,51.611381,On or near TONE CLOSE,W01001617,Newport 003A,Unable to prosecute suspect
4f0e69343f1bfe39cc6e193a12ae856d8acbd5eeff2afad531afe1d4b8e7b673,2020-05,Gwent Police,Gwent Police,-2.995029,51.594049,On or near SHERWSBURY CLOSE,W01001681,Newport 006B,Unable to prosecute suspect
f1d5ac45bdda1ce72052eb53653278bbd2c421c9264279258aae79bd510d6f1a,2020-05,Gwent Police,Gwent Police,-3.291467,51.649941,On or near BRYNCELYN,W01001378,Caerphilly 013B,Unable to prosecute suspect
b343f61dca5cc21206d568d683a9b664e984b530be3693a1acad75f5f9153c8c,2020-05,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
0b14863c2fac45f812a2733e65fb2c98ad0bf26ad24d5b73a64a4df91e1cd6ce,2020-05,Gwent Police,Gwent Police,-3.049671,51.654761,On or near NEATH COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
bc293a5b19bb538a10544f86b8ff25cea782eacfd50ec0c69f1e67cbf315c013,2020-05,Gwent Police,Gwent Police,-3.186846,51.800817,On or near BRYN COCH,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
79efba73babc48bcb192ec7b3b591fdb989d7c9e85a0b8b5218a1003804e290d,2020-05,Gwent Police,Gwent Police,-2.692709,51.638870,On or near COED CILFACH,W01001586,Monmouthshire 007D,Unable to prosecute suspect
9c6600c3cd70f950ef4ebf29b32d6c099ee9560a7c6dc437bb759f31b2276b96,2020-05,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Suspect charged
1143c507749bfa0936314a6a450e392bb43aa26b1ffb14cba34307ce91864e48,2020-05,Gwent Police,Gwent Police,-2.996266,51.598445,On or near ARGYLE STREET,W01001681,Newport 006B,Offender given a caution
f4d2bd703e46be8b59f49fe75377ea35f35fe3e2d535ed808ca6b0268688da8d,2020-05,Gwent Police,Gwent Police,-3.226454,51.680580,On or near ANDREWS CLOSE,W01001362,Caerphilly 003C,Suspect charged
7e7b23e22bb2d4839925207854adda8518cf862011caa5150e7530c72b639ae8,2020-05,Gwent Police,Gwent Police,-3.099559,51.606415,On or near Police Station,W01001412,Caerphilly 017B,Suspect charged
b7ebaccdf87831d2d6955634158b6d271786fc5b7c960ed8882859df25a8699c,2020-05,Gwent Police,Gwent Police,-2.746362,51.586894,On or near PLOVER CRESCENT,W01001588,Monmouthshire 010D,Offender given a drugs possession warning
660f753cbf359b39376dee1d5cd85671ee56ff9ce92e117ec092929f3f5c6c36,2020-05,Gwent Police,Gwent Police,-3.008953,51.639320,On or near GRAYSON WAY,W01001504,Torfaen 013A,Formal action is not in the public interest
d48ce6662a4452e53afd96cc4fb6ba1e16146adc2943eb38777af0d92eaa2186,2020-05,Gwent Police,Gwent Police,-2.940042,51.586401,On or near ERIC COATES CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
23bfa0ffa91711340ba19bb5219839764e8d922505a1ca50610e83fa91c5fe18,2020-05,Gwent Police,Gwent Police,-3.041291,51.702221,On or near MARKET STREET,W01001524,Torfaen 004D,Unable to prosecute suspect
285aca41888b0a7d95d49410a27e0120ad97f487e30b0a0954018bc53bba2a19,2020-05,Gwent Police,Gwent Police,-2.697437,51.621156,On or near ST TEWDRICS PLACE,W01001590,Monmouthshire 009D,Offender given penalty notice
245542d65ff90bb7d2a3e30e1e4923ee9fb801b0acdca62e04b09909cf15c581,2020-05,Gwent Police,Gwent Police,-3.012599,51.560999,On or near HERON WAY,W01001688,Newport 019C,Unable to prosecute suspect
503d241610c71a3d61823d905a8a4f9327af7213c429459c30e79939cb4ee74b,2020-05,Gwent Police,Gwent Police,-2.917166,51.604422,On or near PRIORY GROVE,W01001639,Newport 004A,Unable to prosecute suspect
748d29e752a15bd88164523f17f8a5ef3a372ea4703196effa98ab30126ec0c9,2020-05,Gwent Police,Gwent Police,-2.946704,51.616622,On or near TWYN OAKS,W01001625,Newport 001C,Unable to prosecute suspect
1cc28c0dfcb24c0b8eecc11467e0e860a898bce60114563d743e158d318ed9d6,2020-05,Gwent Police,Gwent Police,-3.208901,51.777404,On or near EUREKA PLACE,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
ea53de03850d1a3805e7c2c5e3fde3625a06ac083855fa3597bcb00720aef48c,2020-05,Gwent Police,Gwent Police,-2.982926,51.592461,On or near BRISTOL STREET,W01001692,Newport 011E,Unable to prosecute suspect
924074ce04b3fdfcab05e19fd302e03de6ac45db44ec547ca8d9a7083ca836e4,2020-05,Gwent Police,Gwent Police,-3.160621,51.661081,On or near KING CHARLES ROAD,W01001380,Caerphilly 010A,Unable to prosecute suspect
0a3a696d1e37091de202153d2dcdb29569faa0bd776363467804bcba7b2a5831,2020-05,Gwent Police,Gwent Police,-3.259340,51.782979,On or near GRIFFITHS GARDENS,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
8a80dd44a1f1b7b6b369a7fa5d9afbb90f6bdf2d80be4879944b5cf240d83ec5,2020-05,Gwent Police,Gwent Police,-3.075305,51.595661,On or near PRIMROSE WAY,W01001636,Newport 020A,Unable to prosecute suspect
211fa28c3cdd6c2acf05e2b268da78c4886c2b3757240df214fabd9570073778,2020-05,Gwent Police,Gwent Police,-3.126094,51.636492,On or near TRIBUTE AVENUE,W01001327,Caerphilly 014A,Unable to prosecute suspect
365d2cd5998f21b9e3f9b4c0106817913ce1cfb71054401263b1648570eb8b99,2020-05,Gwent Police,Gwent Police,-3.246581,51.671368,On or near GELLI-RON,W01001416,Caerphilly 008C,Unable to prosecute suspect
a9f5440b9a64e371bb0ab06e524ee856dcb5073433cbc5427613db1db85bd757,2020-05,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Suspect charged
bbfffae3311dc80ae8f8c1990ad09a44eb8cb67d2acdac0dc9a3c393f3024aa0,2020-05,Gwent Police,Gwent Police,-3.242998,51.566831,On or near CWRT NANT Y FELIN,W01001427,Caerphilly 024F,Unable to prosecute suspect
ed046bccade1c51b672031c2c35b79ec360c64daa8c88601b6d0aeb7804ed822,2020-05,Gwent Police,Gwent Police,-2.982204,51.591136,On or near EXETER STREET,W01001692,Newport 011E,Unable to prosecute suspect
b07e28ed26f3ebf2f7d7ba79cb7cb8fb2a0502b4d615e39fe5494e5ab0af5c47,2020-05,Gwent Police,Gwent Police,-3.001483,51.584239,On or near GRAHAM STREET,W01001685,Newport 014B,Unable to prosecute suspect
ff9f9f84422040b59b79f723a78a6c86cfa1defdc625b43d001425259599c248,2020-05,Gwent Police,Gwent Police,-3.276350,51.607836,On or near Parking Area,W01001333,Caerphilly 018D,Unable to prosecute suspect
0f8b7b1d7736f3bbac2173d6a99c60acccc044b01e45a698bf293ebebbf95008,2020-05,Gwent Police,Gwent Police,-2.955541,51.582850,On or near ROYSTON CRESCENT,W01001645,Newport 015D,Unable to prosecute suspect
79e8175b86e1facdb7c38cec78e53d9b12906da0d40aefc7aa31639520f2799c,2020-05,Gwent Police,Gwent Police,-3.207553,51.674176,On or near BEVAN CRESCENT,W01001351,Caerphilly 005D,Unable to prosecute suspect
6955520e7445790d8c1590dbdc70a45c9971a18a16a62c75722bf5d9789cacff,2020-05,Gwent Police,Gwent Police,-3.239966,51.769015,On or near PARK PLACE,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
ed2b98b28f0ac9050ec7a373500198018197a80a461190bc9d96256303dccb28,2020-05,Gwent Police,Gwent Police,-3.011851,51.637731,On or near GAINSBOROUGH CLOSE,W01001504,Torfaen 013A,Unable to prosecute suspect
9cb6f5218a23b3cc787c0259a187e2f8eeb3a44696cf2a64e79cdba97a37cc52,2020-05,Gwent Police,Gwent Police,-2.972132,51.583847,On or near REDVERS STREET,W01001644,Newport 013C,Unable to prosecute suspect
ea5ee70435f3a0a97893ce12ae5daa6b1e69f056d2493bd8bc375d454a08eeae,2020-05,Gwent Police,Gwent Police,-2.947118,51.584483,On or near ARTHUR BLISS ROAD,W01001609,Newport 015B,Unable to prosecute suspect
fc225eb2975fad093262be90c18fae10d9cd5da27862d9f84cd23791c0669c48,2020-05,Gwent Police,Gwent Police,-3.032677,51.645498,On or near GREENMEADOW CLOSE,W01001527,Torfaen 010C,Unable to prosecute suspect
33c53e126dd774e06ae3011c5942fb2d3f74ec3458ec65f378117237a2ae6e28,2020-05,Gwent Police,Gwent Police,-3.272207,51.603762,On or near TAN-Y-BRYN,W01001333,Caerphilly 018D,Suspect charged
02b8e14085f1443d8c404438545bd2a1bd4b1b9d4238085b2aeb7f92d7f8b5ab,2020-05,Gwent Police,Gwent Police,-3.022075,51.562841,On or near KESTREL WAY,W01001689,Newport 019D,Unable to prosecute suspect
e1e079175cca601d4ace04d32493c9b1ba69f80c7cd7e0a4da8c545b6f9a9e67,2020-05,Gwent Police,Gwent Police,-3.009711,51.659113,On or near ST MARY'S ROAD,W01001495,Torfaen 008C,Unable to prosecute suspect
bdc224ceafb3975c3e0ffa78681c1bbf4b7ef0d29046760e4340dc6d56b01d4b,2020-05,Gwent Police,Gwent Police,-3.208480,51.775205,On or near Hospital,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
c1b5aa0516d989223bb9b3dfedb2bc40a3e492a5ed778e22fa29b3f89daeb94a,2020-05,Gwent Police,Gwent Police,-3.036524,51.612654,On or near OTTER CLOSE,W01001619,Newport 003C,Unable to prosecute suspect
a1ca7189391d7d31afde0d09602b79f65e3a940ca94469a1a8c5bf131c2998ca,2020-05,Gwent Police,Gwent Police,-3.198341,51.754673,On or near HAFOD LANE,W01001452,Blaenau Gwent 007C,Unable to prosecute suspect
b53a902bf231f06b9f7612d619a23bedf9fb980b6fda24eaf0e1c2c1e89a2477,2020-05,Gwent Police,Gwent Police,-2.998985,51.599995,On or near SPRING STREET,W01001683,Newport 006D,Suspect charged
b7976e71b6085b5da86a7718246acf3fe882a96aace75774380b1b0668bcf1b3,2020-05,Gwent Police,Gwent Police,-2.991348,51.590736,On or near Nightclub,W01001693,Newport 013E,Unable to prosecute suspect
29b2d1d44fedb37b91bbd998ba1e11927789773a18089a0a074d322d3abfe118,2020-05,Gwent Police,Gwent Police,-3.051913,51.697262,On or near CRUMLIN ROAD,W01001541,Torfaen 004F,Unable to prosecute suspect
e1ea246ddb193d32e7053902ebc09e9cf4692b367e1f459f9f970635a6b535b4,2020-05,Gwent Police,Gwent Police,-3.228819,51.593174,On or near CENTRAL STREET,W01001368,Caerphilly 019C,Unable to prosecute suspect
3523c1752315e279a7fee773e681236419d2c7887a7f14ce3fcc52e4757bce97,2020-05,Gwent Police,Gwent Police,-3.207328,51.704327,On or near MOUNTAIN VIEW,W01001334,Caerphilly 005A,Unable to prosecute suspect
a6a49a347ca7cfabd27c32bfde610534db9f18f049038c3296ca3172335fd564,2020-05,Gwent Police,Gwent Police,-3.178165,51.656860,On or near NEWBRIDGE ROAD,W01001401,Caerphilly 011A,Unable to prosecute suspect
409ca53901c9486d6f7eb4ecb320b319b0969091d88de347c7f7cd50f9a571ea,2020-05,Gwent Police,Gwent Police,-3.247356,51.775275,On or near RHIW ANEURIN,W01001481,Blaenau Gwent 006E,Suspect charged
9e14232e7924686652c5e50bc1edd501d4cee6d8b3a0782ba7081578293c5f44,2020-05,Gwent Police,Gwent Police,-3.236759,51.692485,On or near MOUNT PLEASANT,W01001336,Caerphilly 004A,Unable to prosecute suspect
0a1ece7d88a5b34a5dd8bc72ca3ccc3f417bb665991fa64aa6cff434d5afe390,2020-05,Gwent Police,Gwent Police,-2.969180,51.584878,On or near FLEETWOOD CLOSE,W01001643,Newport 013B,Unable to prosecute suspect
2d77c4dfb06a742dd252787c683d8a9fa3a1195809db98198fce74cc1d1fc9e2,2020-05,Gwent Police,Gwent Police,-3.146237,51.668577,On or near PARK ROAD,W01001383,Caerphilly 010D,Unable to prosecute suspect
8dad7535c2138e45792d2d6b38dae021025bfeb84f7b97dcb4317fdab3015a3b,2020-05,Gwent Police,Gwent Police,-3.253499,51.769428,On or near ATTLEE CLOSE,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
c712afc66b9eeffad70a8116bbb2a79ed93f0210982e957170e208eda3ba6f24,2020-05,Gwent Police,Gwent Police,-3.145854,51.695808,On or near CEDAR ROAD,W01001358,Caerphilly 006C,Unable to prosecute suspect
358ae149cfb0b5860f538aa0b25f64d822e62e5cae46a7c45c51a485af57da6c,2020-05,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Unable to prosecute suspect
25a8f9d860d33044d93b7c59d732457e3952c0069039e30ffec9bafd4ccf31a9,2020-05,Gwent Police,Gwent Police,-2.718840,51.809799,On or near Supermarket,W01001554,Monmouthshire 004C,Unable to prosecute suspect
bddfb0c87dabeef5887df13aa77608b339d0d2ccfdc3260b5587046c6e0e78c7,2020-05,Gwent Police,Gwent Police,-3.214489,51.777670,On or near BRON-Y-DE,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
a445a4660cdba8d97babd2e85625c158ee41ffb5b5b29fe54b568c551c682efd,2020-05,Gwent Police,Gwent Police,-3.054526,51.714430,On or near RIVER ROW,W01001529,Torfaen 003B,Unable to prosecute suspect
ef7b0160e1513be9e4f75fe40045dbe4a84a9c15107976f97e5ae3f7fe763638,2020-05,Gwent Police,Gwent Police,-3.038860,51.611842,On or near WAVENEY CLOSE,W01001621,Newport 003E,Unable to prosecute suspect
14c5854460b9aadfa182a05a7070377db28d3c68a9b5daafe0b15209ae137fd7,2020-05,Gwent Police,Gwent Police,-3.175325,51.798919,On or near BEAUFORT STREET,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
473016f6a9bc116b2d683866cd7c2dac8cf4700b190819cbef6cad8ca601976a,2020-05,Gwent Police,Gwent Police,-3.132074,51.726854,On or near VIVIAN STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
5969405041526e97a1ff5ee4de9c0fe166a0dc1a0bad1bf0467fd71a685f4fbc,2020-05,Gwent Police,Gwent Police,-3.278924,51.608446,On or near GWERN AVENUE,W01001332,Caerphilly 018C,Unable to prosecute suspect
c1ac2f7b80df971b3e82a60bb296a70c4e881a325ae1b7c4f696ed585b089983,2020-05,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Unable to prosecute suspect
1ade2a826cb44a3ce31dbe473857eca426c55a6ddb92115b63327362f8752d77,2020-05,Gwent Police,Gwent Police,-3.236715,51.763546,On or near VALE TERRACE,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
08142ccad9712195b80d9e47b61372d4aaaf445d893d51e25a495fb05652217c,2020-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
0c80deefb557a06440472eca0675b1342f0243f0ebdf7a1704806a2e452db1cd,2020-05,Gwent Police,Gwent Police,-3.222774,51.693764,On or near Hospital,W01001326,Caerphilly 003B,Unable to prosecute suspect
0c4cae715c41b4d2ff3ddb159b060bc0c66ee46add905639b2cdec6442f3d51a,2020-05,Gwent Police,Gwent Police,-2.944485,51.586312,On or near Police Station,W01001609,Newport 015B,Unable to prosecute suspect
ffc5f1428739970a97592ad486b5bf2fcdf74a68501725b78a565084924f85e3,2020-05,Gwent Police,Gwent Police,-3.270708,51.593483,On or near ILAN ROAD,W01001330,Caerphilly 018A,Unable to prosecute suspect
f49618d70e756bcd2b9ddd04837fce25f7f7833334e207b9a7c4d7fed91ec1eb,2020-05,Gwent Police,Gwent Police,-3.166621,51.687520,On or near LON GELLIDEG,W01001357,Caerphilly 006B,Unable to prosecute suspect
bc6a57861834d5fdd36a70a6ad7ec12adef19bc820a627c80c85783e7a449788,2020-05,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
