Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
faee8542e0ebe3f0ab5becb86c3b865db1939374101a1f58f893fa51297b426f,2021-02,Gwent Police,Gwent Police,-3.032890,51.678369,On or near SYCAMORE ROAD SOUTH,W01001518,Torfaen 006E,Investigation complete; no suspect identified
3f140d2caf11e46bc6183a166b44b609547c68d297a20a5489cfbc60dd134729,2021-02,Gwent Police,Gwent Police,-3.019967,51.656803,On or near FARM LANE,W01001519,Torfaen 007A,Investigation complete; no suspect identified
54e709cf117a59e07940f17f4a44af4593f31e5cd3cb2f8c8b440c60fa9c7e95,2021-02,Gwent Police,Gwent Police,-3.008857,51.575705,On or near OAKS CLOSE,W01001629,Newport 017A,Investigation complete; no suspect identified
ea8d6c47fc8ee88e30c7bdabbef6b829e9324a0d26843d3218bc15ebd04e628b,2021-02,Gwent Police,Gwent Police,-3.201871,51.650757,On or near MAPLE CLOSE,W01001404,Caerphilly 011D,Investigation complete; no suspect identified
370b8872597d71ef84bf14c239de32d14819645ffff7b51ee629b73c07e2c91b,2021-02,Gwent Police,Gwent Police,-3.256059,51.743658,On or near BARKLEY STREET,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
1028f6171fb910b31e31c50de4e00094ecf26b9e27560fdbfe1046bc0c7ad306,2021-02,Gwent Police,Gwent Police,-2.998969,51.570323,On or near DOCKS WAY,W01001660,Newport 018B,Investigation complete; no suspect identified
52c1bb78efe6bf33af449082523fb7bc5630a127716b07492d93fd71cb1c3586,2021-02,Gwent Police,Gwent Police,-3.174206,51.799407,On or near Parking Area,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
664ed1eac58beec3dd06bb7fc8da1ab6b14fe4694fe0e89e0ff1178c06cb3964,2021-02,Gwent Police,Gwent Police,-3.028115,51.643173,On or near CAE DERWEN,W01001532,Torfaen 010E,Investigation complete; no suspect identified
dbc806fac250ca6085455d12e0348231130faba10701cd901f9bb05f842d69f1,2021-02,Gwent Police,Gwent Police,-3.246665,51.775957,On or near Supermarket,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
9da85e047048d58556bb3b930614ad6d84df6d218b38e18f4a75e453b04399ed,2021-02,Gwent Police,Gwent Police,-2.978752,51.603798,On or near CUMBERLAND ROAD,W01001678,Newport 005D,Investigation complete; no suspect identified
f652a4657cf7e75117f46817a86dfd5696cb2b50cc478179e38ac30503b5bc7d,2021-02,Gwent Police,Gwent Police,-3.174165,51.793895,On or near BARLEY FIELD ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
403a557aee634553a8d8f0eef45c96f507aee19d763566671de0b30dd956c013,2021-02,Gwent Police,Gwent Police,-3.290809,51.765059,On or near HEOL ANEURIN BEVAN,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
6381051c2019fe10041fc8e76e7743acb96fc7dcfaca7f3c066f9c90be2b2104,2021-02,Gwent Police,Gwent Police,-3.002420,51.582882,On or near Petrol Station,W01001687,Newport 014D,Investigation complete; no suspect identified
dbb307f5d99897c56133d21117c03cca2220b803e20c9ee3a7ba53d6f8c18187,2021-02,Gwent Police,Gwent Police,-2.960950,51.578553,On or near ALCOCK CLOSE,W01001647,Newport 015F,Investigation complete; no suspect identified
d097f08fd5fc274c2621ee4fc98630ff02a9420c56b1dd1dbab59c51d8494774,2021-02,Gwent Police,Gwent Police,-3.004005,51.690057,On or near GLOSTER'S PARADE,W01001511,Torfaen 005B,Investigation complete; no suspect identified
536535a9e62c0ed351ea308b65e54bceecd7140e95f5175646c1cb0fed6c4673,2021-02,Gwent Police,Gwent Police,-2.909032,51.788980,On or near Sports/Recreation Area,W01001566,Monmouthshire 005A,Investigation complete; no suspect identified
8463e03b2464512a747cb4735279749529a2480a3cef34e88f879d250e4b7b13,2021-02,Gwent Police,Gwent Police,-3.192058,51.798301,On or near PANT-Y-MYNYDD,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
20792f8c4f7772617ad22cc0ca39b01ae1e87aa7e89ead31c6b855a53001cb97,2021-02,Gwent Police,Gwent Police,-3.004354,51.590733,On or near ST MARK'S CRESCENT,W01001603,Newport 012C,Investigation complete; no suspect identified
745ecc2c248dacf378e548d260401ba1198459fdb76a60e61e7bf8004b91ffcb,2021-02,Gwent Police,Gwent Police,-3.028840,51.824965,On or near Petrol Station,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
3a93eedcb03fb2a7b829f273c0f8396d79c1c1ee311da4dace8d30ca20731072,2021-02,Gwent Police,Gwent Police,-3.000692,51.581764,On or near ABBOTS MEWS,W01001686,Newport 014C,Investigation complete; no suspect identified
2def31691c0277441174d3590e97a8418454cd711b8390cc039431b77b4ef61b,2021-02,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Investigation complete; no suspect identified
d0881ec1d16a19890ec5862535422b7a63a86f4010974ad0cd2cb052b4e27bd9,2021-02,Gwent Police,Gwent Police,-3.252541,51.767272,On or near ATTLEE WAY,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
03e7a8da14ccced856c450422a07beff6c3aad53171c9f6628306a390cf29e74,2021-02,Gwent Police,Gwent Police,-3.132043,51.754602,On or near Park/Open Space,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
ea5c49b98fc9669322267c187180416ce65d10cadd11a5ba66f1e3abb9b70453,2021-02,Gwent Police,Gwent Police,-3.137903,51.650495,On or near ROYAL CLOSE,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
7d26b3f08be916f4b6d419db868d86d94791d29c57954a20a9b1b0301321e266,2021-02,Gwent Police,Gwent Police,-3.007990,51.614152,On or near DAVY CLOSE,W01001652,Newport 002B,Investigation complete; no suspect identified
1fe0f40fdcee7ebef89db323535eb51b19cae729316de0d6575f68c84dc4d149,2021-02,Gwent Police,Gwent Police,-3.031388,51.637731,On or near HOLLYBUSH VIEW,W01001534,Torfaen 012C,Investigation complete; no suspect identified
c1e2add4ca1c4b741640b54c71912d63e518d98468e9b5aba79dd528f419dc07,2021-02,Gwent Police,Gwent Police,-3.258570,51.663534,On or near CLAERWEN,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
b98907a211225c4d8d25373474744b4d6b907e5227967a24a4744d1c9dc7d22f,2021-02,Gwent Police,Gwent Police,-3.180832,51.798792,On or near GEORGE STREET,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
1dff1c0eeaaa230920244dcff7880675d86aaf048c2f58af2960343ee7b6045e,2021-02,Gwent Police,Gwent Police,-3.219907,51.667305,On or near WOODLAND PLACE,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
936634eb462f89c0bd1deeb62df7de068d336abf83d950450cc908a09eed2540,2021-02,Gwent Police,Gwent Police,-2.697329,51.806988,On or near TUDOR ROAD,W01001599,Monmouthshire 004F,Investigation complete; no suspect identified
ee061bb6df81351889e87f1464e17d843e03c54edd9aad1143c4cf8b50c88507,2021-02,Gwent Police,Gwent Police,-3.238427,51.767331,On or near ELMWOOD,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
204a36006ee7b3f0503d14aafc5d6764a7204742bb1370da13c4698547a40175,2021-02,Gwent Police,Gwent Police,-3.060680,51.593196,On or near OAK ROAD,W01001672,Newport 009C,Investigation complete; no suspect identified
54c6f6e0fde74d0410ff051456caf5aaafc3066e4daeb2d2cc95660d1cd814e0,2021-02,Gwent Police,Gwent Police,-2.966230,51.602275,On or near GAINSBOROUGH DRIVE,W01001614,Newport 005A,Investigation complete; no suspect identified
6db7dca4a6be5202eadddeaf29d1a579f7883deec0291d75b3953823514f0cd5,2021-02,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
41e2e01e97c74eb22a75eecf37760df26da0ffdcb187265a9a06273761de127b,2021-02,Gwent Police,Gwent Police,-3.245889,51.776739,On or near Nightclub,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
464202beb336a4745105951f7b2e31cc1954ae4fedf719d87a7cb11c3a08ced7,2021-02,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Investigation complete; no suspect identified
727c271f0ec7899bcf15b28953fe33b70be69fd7dcaf9e5df1e9752e5e2681ec,2021-02,Gwent Police,Gwent Police,-3.094352,51.562243,On or near BRIDGE TERRACE,W01001657,Newport 020C,Investigation complete; no suspect identified
0e5b66d3ff5f5ce45ba3a687c5d574dc3977d4da1781c0df3d3e64107db156bb,2021-02,Gwent Police,Gwent Police,-3.127819,51.651294,On or near BRETT ROAD,W01001328,Caerphilly 014B,Investigation complete; no suspect identified
06f96b220df7e7f5de2da64bdc30b74c6d3776a2c5da3d90b915f7f457d12046,2021-02,Gwent Police,Gwent Police,-3.070761,51.728265,On or near HEOL YR EGLWYS,W01001485,Torfaen 002D,Investigation complete; no suspect identified
0f2ab1eae3c46905a48ef7199684df1ef973b0e01333245a121382635cd2b200,2021-02,Gwent Police,Gwent Police,-2.667537,51.623155,On or near GARVEY CLOSE,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
11e4e883a186b36ade8df8522ec270c333bc1ee77c0e6c6e489d1ee73427c4f5,2021-02,Gwent Police,Gwent Police,-3.010483,51.569658,On or near BIDEFORD ROAD,W01001633,Newport 019A,Investigation complete; no suspect identified
c5696095c566a3c4fd60ca0ccfb8438ef156a7d11d540dd78764fb348742d8b0,2021-02,Gwent Police,Gwent Police,-3.055594,51.586767,On or near A467,W01001672,Newport 009C,Investigation complete; no suspect identified
ae4ac97250061a20ad5e4a37663a659e8272af703d891cd982a73ae8a4a8d519,2021-02,Gwent Police,Gwent Police,-2.671939,51.628767,On or near MARSH ROAD,W01001584,Monmouthshire 008B,Investigation complete; no suspect identified
d523043ba06907019c2c2a09a96b72e2344811fe15870e79f798125033138d16,2021-02,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
14dea2305add5a8b2a65be17bf6c3413a7937ad7cdb7551e3177324418f3e153,2021-02,Gwent Police,Gwent Police,-3.035474,51.664203,On or near TY TRAPPA,W01001539,Torfaen 009E,Investigation complete; no suspect identified
e201b2285eb148c452f772ecc3233cb8b8f3ba010d17244c8325570fd4598ae4,2021-02,Gwent Police,Gwent Police,-3.011928,51.568440,On or near MAESGLAS ROAD,W01001633,Newport 019A,Investigation complete; no suspect identified
863b040e7463e083503360b84107739ee11dcd7ea1cf618897f7b58d2565371c,2021-02,Gwent Police,Gwent Police,-3.239581,51.650131,On or near CLOS BRYN CELYN,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
6a97166ef6fa306f27cd2363dcf08fbc252d90128ca252a50421ada33dc13c7e,2021-02,Gwent Police,Gwent Police,-2.669722,51.628366,On or near MIDDLE WAY,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
ec359c41b4482266d02facd888dda6f5fdb2d9b9e3391e0a5e6a3b5aadb8a22f,2021-02,Gwent Police,Gwent Police,-2.672241,51.708771,On or near Parking Area,W01001583,Monmouthshire 007B,Investigation complete; no suspect identified
4ee18f8cda8298a06593a11db54f58da38acaf5f9aa0df03f3224b36fa71d347,2021-02,Gwent Police,Gwent Police,-3.044140,51.583912,On or near EBENEZER DRIVE,W01001671,Newport 016D,Investigation complete; no suspect identified
144a36bb9ec9bbe589116efb2ae90d806c57ece31140a2cbcae3ba56623bb830,2021-02,Gwent Police,Gwent Police,-2.982339,51.588662,On or near ORIEL ROAD,W01001692,Newport 011E,Investigation complete; no suspect identified
183c1bddf43fa644f320a1907429d41c5de0c4995cdbd2ff32b290ee523c3748,2021-02,Gwent Police,Gwent Police,-3.020606,51.824668,On or near Supermarket,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
c23f92ca98baf26c9aa7f196a5a1da5863cd99bbd216d0e8a26ce40c7dc501d5,2021-02,Gwent Police,Gwent Police,-3.044095,51.705865,On or near OSBORNE ROAD,W01001524,Torfaen 004D,Investigation complete; no suspect identified
55a25cf1fcd9990f0f271e8267d623d4c192f131cda796ffa376d0c38f63090b,2021-02,Gwent Police,Gwent Police,-3.115954,51.784239,On or near Park/Open Space,W01001489,Torfaen 001C,Investigation complete; no suspect identified
942aa3085c562939240e0657a1921eea9862f50b066a55d8f24784b620d4eb06,2021-02,Gwent Police,Gwent Police,-2.999241,51.583358,On or near CLIFTON ROAD,W01001687,Newport 014D,Investigation complete; no suspect identified
6fdbfe15dc672f7805a1effedc72c84df2e1bd3f80f06e3ccdf305769c60a8c0,2021-02,Gwent Police,Gwent Police,-3.069969,51.710083,On or near Sports/Recreation Area,W01001523,Torfaen 004C,Investigation complete; no suspect identified
07c24fbe86b3ebd7cacf37cd5428b37779b6556842ba792e721d9c588654fd00,2021-02,Gwent Police,Gwent Police,-3.042324,51.640746,On or near HENLLYS WAY,W01001492,Torfaen 012A,Investigation complete; no suspect identified
ef8021945057e8fb8d64eb8939346ad6b490c32c3641f4f019a6d807e60d517e,2021-02,Gwent Police,Gwent Police,-3.025989,51.552763,On or near GROSMONT WAY,W01001912,Newport 020E,Investigation complete; no suspect identified
82b8a962ba76cda8298e4c6e7544bef8c97a8292bb6f18818fcd495b8acba656,2021-02,Gwent Police,Gwent Police,-3.092903,51.606477,On or near FOUNDRY ROAD,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
21e083cf6f59dd2844229d3ad8e40cf7184e12b1ea65740fea6a583c7a150af5,2021-02,Gwent Police,Gwent Police,-2.948233,51.592989,On or near CHILTERN CLOSE,W01001665,Newport 008D,Investigation complete; no suspect identified
9f3357e972a37868c86e2db370df7cdd676aa469664e23f5f4e9b85a2fa77b78,2021-02,Gwent Police,Gwent Police,-3.024814,51.675553,On or near BERKELEY CRESCENT,W01001516,Torfaen 006C,Investigation complete; no suspect identified
41e0cdec5d6a055b38da64907dc01fe9a98913db9c566981835d58c9b1901a55,2021-02,Gwent Police,Gwent Police,-3.130909,51.723710,On or near UPPER ARAIL STREET,W01001476,Blaenau Gwent 009D,Investigation complete; no suspect identified
749afecf2b676be524e06c933da98a61c52a7cd7f3dbd7cf3dc16ef11d303029,2021-02,Gwent Police,Gwent Police,-2.894828,51.545645,On or near PORTON ROAD,W01001649,Newport 004D,Investigation complete; no suspect identified
6897a773716111a971e639336b03f3084bc04090f38e8cb290c0885ad20e7af2,2021-02,Gwent Police,Gwent Police,-3.227823,51.675566,On or near THE DRIVE,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
bbdff6878c35a0b7a5d7dbec361200265f9fca93c68d8b37c660c84653b76fa6,2021-02,Gwent Police,Gwent Police,-3.233012,51.567827,On or near Y DOLYDD,W01001426,Caerphilly 024E,Investigation complete; no suspect identified
c71aeae31f789b5ed2cdedcca5fe0ccdc9ff296202091249926761bbb190a178,2021-02,Gwent Police,Gwent Police,-3.010017,51.592231,On or near ALLT-YR-YN CLOSE,W01001600,Newport 012A,Investigation complete; no suspect identified
c33c91e136bed6ba16ee6554cefa634ecf8e09026bce99fa82a4ae4f0a67ed35,2021-02,Gwent Police,Gwent Police,-2.958003,51.581176,On or near BROOKFIELD CLOSE,W01001648,Newport 015G,Investigation complete; no suspect identified
482e92b4be34594068528dacd1916d7a7dd925de882da51545df82fc4295cca6,2021-02,Gwent Police,Gwent Police,-3.095518,51.545912,On or near DRUIDSTONE ROAD,W01001657,Newport 020C,Investigation complete; no suspect identified
e1bc964b04e9fa07b8cb69110c7bb49119bf57dc6831ba31bc27f21a82e17e71,2021-02,Gwent Police,Gwent Police,-2.739240,51.638946,On or near Park/Open Space,W01001590,Monmouthshire 009D,Investigation complete; no suspect identified
f90de74d026290e9d781779933167e6b78ac2a62a1583e50cc83e071bc119f19,2021-02,Gwent Police,Gwent Police,-3.197242,51.591360,On or near EAST AVENUE,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
8f2942ad88c47ec71be218451490a36e717ac2c75540aa233a17f3bda182e2c7,2021-02,Gwent Police,Gwent Police,-3.012021,51.556391,On or near SCHOONER AVENUE,W01001688,Newport 019C,Investigation complete; no suspect identified
6bb34fbedb6ee126ff3af350fa4183a39bed03eac388ddfa12e380117dc84642,2021-02,Gwent Police,Gwent Police,-3.023348,51.825273,On or near ST MICHAEL'S ROAD,W01001546,Monmouthshire 002A,Investigation complete; no suspect identified
ede887d5a304704dd9430a9118da2b29847da571519287abbec3a1cc0dec3164,2021-02,Gwent Police,Gwent Police,-3.049820,51.651226,On or near BEDDICK,W01001502,Torfaen 011E,Investigation complete; no suspect identified
68f915748d086e2da5a14d849673fecf7b9573eec6cc52a8b2be02d663369f3e,2021-02,Gwent Police,Gwent Police,-2.717589,51.805949,On or near Petrol Station,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
4100ce1302d480106ec70af4691897af884ca9b0caeb938d59c36948f82ca60b,2021-02,Gwent Police,Gwent Police,-2.749207,51.827771,On or near OAK GROVE,W01001568,Monmouthshire 005C,Investigation complete; no suspect identified
bb666dd79cde2eb43637997292d58a9c9d2f056ccd3a2e3fb0e74be22d983e22,2021-02,Gwent Police,Gwent Police,-3.046765,51.711802,On or near LEIGH ROAD,W01001531,Torfaen 003D,Investigation complete; no suspect identified
bc065301021f6aa48cc34141bc220f217e8d0ebb818c227d0e1f65a87db0acf3,2021-02,Gwent Police,Gwent Police,-3.022568,51.572583,On or near LAMB CLOSE,W01001632,Newport 017D,Investigation complete; no suspect identified
c4bfbdfed1808815c802b0130e726406acf63ba79f7e80c6a48b710520239050,2021-02,Gwent Police,Gwent Police,-2.978509,51.577041,On or near ARIEL CLOSE,W01001661,Newport 018C,Investigation complete; no suspect identified
54184bab4da2de96e7446e81776d44b6e2b73a4eb364263217cf76560b0fd0f5,2021-02,Gwent Police,Gwent Police,-3.028963,51.678062,On or near HAWTHORN ROAD,W01001516,Torfaen 006C,Investigation complete; no suspect identified
b9918c3efb1e101775fda4ff71ee4783259b0afc6d22c9354273f675f0719edc,2021-02,Gwent Police,Gwent Police,-3.248181,51.776292,On or near GELLI ROAD,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
01612949ecfd432bed6cccc1d782de08faf48f106710244f9ffc7a386d03b394,2021-02,Gwent Police,Gwent Police,-2.993638,51.595158,On or near WHEELER STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
18aa7efcd9cb79062a2a95163f53408c0debfa1809fa388833015d3b12668fce,2021-02,Gwent Police,Gwent Police,-3.138413,51.663340,On or near PANT ROAD,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
c3d9a79f405eb47d1ebe3bce2bec209d7056caefa7a26f0ed93e07ea2f624913,2021-02,Gwent Police,Gwent Police,-3.195126,51.590474,On or near GLEBE STREET,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
17213259bcf3ca86eee6e46011d02f56fbc3284e81f68b3a870971a851f65946,2021-02,Gwent Police,Gwent Police,-2.697842,51.805457,On or near WOODLAND VIEW,W01001599,Monmouthshire 004F,Investigation complete; no suspect identified
0c6bd8751f9c252bfca8d729acb6a286e31977b14488bc0dd2c6913b07ea0409,2021-02,Gwent Police,Gwent Police,-3.015750,51.819054,On or near MILL STREET,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
2fb1a9082f61772312dad3641a9f2cfe604af881d9dd097c8b082d8d78511f25,2021-02,Gwent Police,Gwent Police,-3.064704,51.707748,On or near KITCHENER STREET,W01001523,Torfaen 004C,Investigation complete; no suspect identified
0b24075b2f180ec7e10a5a7bc85f5d3463e7ca2bd0a0c970e66fc6ebbd19dac5,2021-02,Gwent Police,Gwent Police,-3.019746,51.534807,On or near CHURCH ROAD,W01001912,Newport 020E,Investigation complete; no suspect identified
d788a3a93780a8d119af73cc919cdb09971bc302673d48e04283ef92ba633e41,2021-02,Gwent Police,Gwent Police,-2.967998,51.583566,On or near LISCOMBE STREET,W01001643,Newport 013B,Investigation complete; no suspect identified
3abe1e86cf565b0dfa3dab8415e62c38762d5a61d929d208defd2ec423884643,2021-02,Gwent Police,Gwent Police,-2.788706,51.787979,On or near TY-BRITH,W01001575,Monmouthshire 005D,Investigation complete; no suspect identified
1ed5fa0f51d374f87c00ddb75f07b41975f10c2746b30b43f44eadd851f7052e,2021-02,Gwent Police,Gwent Police,-3.047484,51.708478,On or near OSBORNE ROAD,W01001540,Torfaen 004E,Investigation complete; no suspect identified
5a6c96d7b301b7bd61ca4fc1a3080a85e78abdc29cb465947059ca2471631b10,2021-02,Gwent Police,Gwent Police,-3.142259,51.677725,On or near WHITETHORNE STREET,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
3f8ce61c93a92554ba7fb72110c224c70d83475ade8e97b845ddbb383be46c1b,2021-02,Gwent Police,Gwent Police,-3.005242,51.636816,On or near BURTONS PLACE,W01001505,Torfaen 013B,Investigation complete; no suspect identified
789c063d4060cb134fd5d38ad52bc8d81ab7d658e9b5cca45068fb6258a53312,2021-02,Gwent Police,Gwent Police,-3.132731,51.732863,On or near POWELL STREET,W01001437,Blaenau Gwent 008C,Investigation complete; no suspect identified
a868f26f1f533ec92d01bcc04b65ceb69a7b65465e3de8cb90875eb8814b94ed,2021-02,Gwent Police,Gwent Police,-2.992917,51.579950,On or near HERBERT WALK,W01001662,Newport 018D,Investigation complete; no suspect identified
c96b86b6cc58cbfd500c0db00a01fa5bf105a40f1009d0c61677c79db48db4d0,2021-02,Gwent Police,Gwent Police,-3.259813,51.742719,On or near THE GREEN,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
6692ca890590003b90c89a0ad9cbcdf2898577545b69b58df70f21aa989e9aa6,2021-02,Gwent Police,Gwent Police,-3.312190,51.581688,On or near ST LUKE'S AVENUE,W01001184,Rhondda Cynon Taf 026A,Investigation complete; no suspect identified
0fe4af9276c12204b38b580f4618a72c4b79dc302c0527b8d32170f6c454f194,2021-02,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
dc60163a98c1dc508fae9f27d410bcdd3d17c6e59e79303b66cee448a553c089,2021-02,Gwent Police,Gwent Police,-3.259813,51.742719,On or near THE GREEN,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
ffa02f9278686fb16126e3824d0070faff0eaf93064f12e2df145f3bfdbe0ff3,2021-02,Gwent Police,Gwent Police,-2.724204,51.742682,On or near CATBROOK ROAD,W01001594,Monmouthshire 007E,Investigation complete; no suspect identified
c87764fa68a8bd780a60877570ee05e8ee7ffba6b2a5e79bd47e9e18a18336d9,2021-02,Gwent Police,Gwent Police,-3.006420,51.639782,On or near Park/Open Space,W01001504,Torfaen 013A,Investigation complete; no suspect identified
adaae68a40baae481542f76772c55fe3a77b1425878ef898dffb787dd37770f6,2021-02,Gwent Police,Gwent Police,-2.899952,51.707939,On or near CASTLE OAK,W01001597,Monmouthshire 006F,Investigation complete; no suspect identified
e5525db709d25600b50f606e080c60d9175a58fd5d3e27a32ba656fb2aad8b57,2021-02,Gwent Police,Gwent Police,-3.006207,51.609914,On or near MALPAS ROAD,W01001654,Newport 002D,Investigation complete; no suspect identified
e4896bc0bfa7c354e55e0679372b0230ae8f19aedc37b7ac542932958fc85d36,2021-02,Gwent Police,Gwent Police,-3.029544,51.606718,On or near CROUCH CLOSE,W01001620,Newport 003D,Investigation complete; no suspect identified
7d6d6fd455f9f2f8504e1f21bf97d92800ffe739d8e298375544de22fd8f5ffa,2021-02,Gwent Police,Gwent Police,-3.185911,51.671708,On or near OAKDALE TERRACE,W01001392,Caerphilly 009D,Investigation complete; no suspect identified
60769809e9d446a18fef8fd5f9e444c5926803d3fe3a7c18aadcd6af43a5a675,2021-02,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Investigation complete; no suspect identified
56d732130ba22b381e325a62d7baee739e8e286c74862da747b031c64077dff4,2021-02,Gwent Police,Gwent Police,-3.236222,51.654708,On or near LANSBURY AVENUE,W01001364,Caerphilly 012B,Unable to prosecute suspect
f8613fbb7b1f9eeada378a01efab8c26801c3efbe90937846c2a0d2abbbc359a,2021-02,Gwent Police,Gwent Police,-2.919030,51.666673,On or near PARC ROAD,W01001565,Monmouthshire 006D,Unable to prosecute suspect
c74343f7714b96e5f6de1ff57f3f4a0a09ace7db6fe1948c6929c69bdfc68276,2021-02,Gwent Police,Gwent Police,-3.020773,51.609051,On or near TAMAR CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
ae48284d086978c5c56efd739c26f48b843013abf88d75308d418c27439f7e23,2021-02,Gwent Police,Gwent Police,-3.206547,51.583496,On or near DOL YR EOS,W01001421,Caerphilly 022E,Unable to prosecute suspect
7348b8d15bf546f14ff3a8a794dfb4bb7b7666aef3ed9bf8fe9edfcba163ab88,2021-02,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
ccc5c8221ef2126d3194e3021e9c4c9e66e9237491f467485eea7dfdce093e09,2021-02,Gwent Police,Gwent Police,-3.020781,51.576546,On or near BEN JONSON WAY,W01001632,Newport 017D,Unable to prosecute suspect
2cb15fa52c48e6601cfdfc758163f5fc9e39b1184c3360f30589602e39695f56,2021-02,Gwent Police,Gwent Police,-3.209287,51.667073,On or near TWYN GARDENS,W01001353,Caerphilly 007B,Unable to prosecute suspect
829a5bdc2b7ed0a8322016275ad60277a40abcd3d7533ad399022222b89ffe9b,2021-02,Gwent Police,Gwent Police,-3.004756,51.601753,On or near MALPAS ROAD,W01001682,Newport 006C,Unable to prosecute suspect
46e94e1aa5fe4e690266d9bee074adaa4944b62bb357eb43f7e9639ca0ec91ea,2021-02,Gwent Police,Gwent Police,-2.955820,51.582362,On or near THOMPSON AVENUE,W01001645,Newport 015D,Unable to prosecute suspect
bf912bb5a6e7bca019df422ef76462b90cce754524272b84a2535ce3f8aced87,2021-02,Gwent Police,Gwent Police,-3.250625,51.658026,On or near TROSNANT CRESCENT,W01001418,Caerphilly 008E,Unable to prosecute suspect
ab4111847a930a51d49727240044f0515022fb3e1713ac93856f6ec007048d47,2021-02,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
fb0bb43cfbf6345a5e9078dc663dbc8839e73d1c719bee711dfec17a3db74208,2021-02,Gwent Police,Gwent Police,-3.012544,51.659754,On or near BRONLLYS PLACE,W01001493,Torfaen 008A,Unable to prosecute suspect
7d7de3bd3af68c574bf25777a41b25b40bcede61e43b6409c370e3f6b57f0350,2021-02,Gwent Police,Gwent Police,-2.935184,51.595863,On or near HAWKINS CRESCENT,W01001663,Newport 008C,Unable to prosecute suspect
62cc7ae99b60e1407b40cb907b98e4270993d1fd88733819f034951c79801f09,2021-02,Gwent Police,Gwent Police,-2.990443,51.592937,On or near RUDRY STREET,W01001676,Newport 007B,Unable to prosecute suspect
f3bc70725c0116a9b98b1d98558cc1181e695655ebb8f57091a3e16ee7e69b14,2021-02,Gwent Police,Gwent Police,-3.014928,51.618255,On or near GRAHAM BELL CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
ccb4827b0910a54314fb7c73fdbf30320eac85efd926d5a9a1164d72d7ad18cb,2021-02,Gwent Police,Gwent Police,-3.231114,51.687050,On or near WOOD STREET LANE,W01001337,Caerphilly 004B,Unable to prosecute suspect
4fe7c64cf95c0abf4b20f01dbb66e826396aaf447dd278ceee8bbb2f26a73303,2021-02,Gwent Police,Gwent Police,-3.026157,51.557671,On or near Sports/Recreation Area,W01001689,Newport 019D,Unable to prosecute suspect
